score,s1,s2
0.9236,This course introduces the construction of web sites and web interface/interaction design.,This course teaches introductory programming within a problem solving framework applicable to the sciences.
0.9055,There is a key focus on the on new media / multimedia and its delivery on the world wide web.,Have an awareness of good program organisation.
0.8995,"The course introduces multimedia as a combination of text, graphics, video, animation and sound for the purposes of information access, storage and dissemination.","The course emphasises technical programming, the simulation of scientific systems and the processing of scientific data."
0.9032,"Topics such as the nature and types of multimedia objects, components of a multimedia system, Web authoring, delivery tools, multimedia applications, spam, podcasts, RSS, web spam and societal implications of the web. Students will create multimedia applications using some or all of HTML, XHTML, JavaScript, animation, sound, video and 3D.",The course will be taught using one or more programming languages which are widely applicable to scientific work.
0.9285,The course provides an introduction to the latest web technologies.,This course teaches introductory programming within a problem solving framework applicable to the sciences.
0.9254,"Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics.",This course teaches introductory programming within a problem solving framework applicable to the sciences.
0.9206,Apply a user-centred focus to the development and design of web sites.,Testing and debugging are seen as integral to the programming enterprise.
0.9025,"Demonstrate knowledge of accessibility, compliance with standards, privacy concerns and personalisation for web sites.",Have an understanding of practical aspects of machine architecture including finite precision and rounding errors.
0.9095,"Understand and be able to separately control the content, the appearance and the behaviour of web sites.",Have a practical understanding of the processing of scientific data.
0.9317,Understand and report on the nature and practice of human computer interaction research in an ethical environment.,Have a practical understanding of the processing of scientific data.
