score,s1,s2
0.9317,This course teaches introductory programming within a problem solving framework applicable to the sciences.,This course is an introduction to relational databases and the general skills for designing and using them.
0.9201,"The course emphasises technical programming, the simulation of scientific systems and the processing of scientific data.",This course is an introduction to relational databases and the general skills for designing and using them.
0.9051,There is an emphasis on designing and writing correct code.,This course is an introduction to relational databases and the general skills for designing and using them.
0.9211,Testing and debugging are seen as integral to the programming enterprise.,Apply database design methods on functional dependencies and normal forms to evaluate the quality of a relational database design.
0.9169,Both top-down and object oriented design are taught.,Apply database design methods on functional dependencies and normal forms to evaluate the quality of a relational database design.
0.9245,There will be an introduction to widely-used computer science algorithms and to machine architecture.,This course is an introduction to relational databases and the general skills for designing and using them.
0.9277,The course will be taught using one or more programming languages which are widely applicable to scientific work.,"To deepen the understanding of relational databases, the current industry development of database systems such as NoSQL databases will be introduced at the end of this course."
0.9139,"Design, write and debug small programs to solve practical problems of a scientific nature.",Apply database design methods on functional dependencies and normal forms to evaluate the quality of a relational database design.
0.9086,Have a practical understanding of the processing of scientific data.,Describe the basic concepts of the relational model and understand its mathematical foundation;
0.9345,Be able to describe and design small computer programs using both procedural and object-oriented methodologies.,Apply database design methods on functional dependencies and normal forms to evaluate the quality of a relational database design.
0.8834,Have an awareness of good program organisation.,"To deepen the understanding of relational databases, the current industry development of database systems such as NoSQL databases will be introduced at the end of this course."
0.9209,Have an understanding of some widely-used algorithms.,This course is an introduction to relational databases and the general skills for designing and using them.
0.9211,Have an understanding of practical aspects of machine architecture including finite precision and rounding errors.,Apply database design methods on functional dependencies and normal forms to evaluate the quality of a relational database design.
