score,s1,s2
0.8603,"Real-time and embedded systems are all around us. Controlling cars, trains, or aeroplanes, as well as mobile phones, cameras, or A/V equipment, embedded systems are a challenging and demanding part of computer science and engineering.",Critically assess and compare philosophical views on issues arising from elementary logic.
0.8980,This course delivers foundations of real-time analysis and implementation of systems which are interconnected with the physical world (embedded systems).,Explain the relationship between rules of deduction and the semantics of logic.
0.8962,It also delivers the principles of fault tolerant systems and highly reliable systems.,Critically assess and compare philosophical views on issues arising from elementary logic.
0.9043,"Techniques which are introduced include real-time calculus, real-time scheduling, elementary sensor data filtering and fusion methods, error recovery strategies, and graceful degradation methods.",Techniques of formal deduction and tests for the validity of arguments will be studied.
0.9201,Formulate real-time constraints.,Express reasoning problems using first order logical notation.
0.9190,Employ standard real-time programming constructs.,Express reasoning problems using first order logical notation.
0.9040,Develop a concept to handle the requests level of reliability.,Critically assess and compare philosophical views on issues arising from elementary logic.
0.8511,"Construct and implement an architecture for an asynchronous, distributed real-time system.",Construct natural deduction proofs in first order logic and translate between calculi.
0.9256,Understand and consider constraints from physical dynamical systems.,Express reasoning problems using first order logical notation.
0.8991,Participate significantly in the enhancement of the reliability (or analysis) of safety critical systems.,Critically assess and compare philosophical views on issues arising from elementary logic.
