score,s1,s2
0.9238,Computational Methods for Network Science covers the essentials of using computational approaches to pose and answer social science research problems.,Evaluate the features of traditional and agile approaches to managing software development to decide an appropriate project management approach for a project in a business context.
0.9113,In doing so it also covers a selected set of network algorithms in depth.,Many of the skills gained are of use outside formal project management environments.
0.8819,"This includes random graph models, homophily and friendship paradox, influence and contagion in networks, markets and network games, network resilence.","Employ research, critical thinking and reflection to formulate and communicate an argument concerning project management concepts."
0.9164,"Furthermore, it also teaches students about the ethics of doing data-driven social science research.",Many of the skills gained are of use outside formal project management environments.
0.9439,The course equips the students with in-depth knowledge and hands-on experience in working with network data to study social processes at both the individual and aggregate levels.,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted."
0.9179,"Graduates will be equipped with the technical, theoretical and conceptual skills and knowledge to start a budding career in this field of research.","This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted."
0.9429,Demonstrate a thorough understanding of the fundamental principles of using computational approaches to formulate and answer social science questions.,"Employ research, critical thinking and reflection to formulate and communicate an argument concerning project management concepts."
0.9466,Demonstrate a working understanding in the ethical concerns of data drive analysis and experiments in human behavior.,"Employ research, critical thinking and reflection to formulate and communicate an argument concerning project management concepts."
0.9192,Apply network analysis algorithms in practical contexts.,Many of the skills gained are of use outside formal project management environments.
0.9236,"Analyze results from network algorithms, and articulate their limitations.","Employ research, critical thinking and reflection to formulate and communicate an argument concerning project management concepts."
0.9445,Communicate the process of formulating and solving computational social science problems to a team of professionals with computing and/or social sciences.,Evaluate the features of traditional and agile approaches to managing software development to decide an appropriate project management approach for a project in a business context.
