score,s1,s2
0.9069,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.","The course introduces multimedia as a combination of text, graphics, video, animation and sound for the purposes of information access, storage and dissemination."
0.9216,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.",Apply a user-centred focus to the development and design of web sites.
0.9107,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.",Apply a user-centred focus to the development and design of web sites.
0.8924,Systems concepts.,This course introduces the construction of web sites and web interface/interaction design.
0.9109,The Systems Engineering life-cycle and processes.,Understand and report on the nature and practice of human computer interaction research in an ethical environment.
0.9322,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification.","Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics."
0.8904,"Preliminary system design: subsystem design requirements, design review.","Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics."
0.9354,"Detailed design and development: Detailed design requirements and design engineering activities; review and feedback, and incorporation of design changes.","Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics."
0.8823,"Design testing, evaluation and validation.",This course introduces the construction of web sites and web interface/interaction design.
0.9303,Design for sustainability: approaches that integrate sustainability principles into the design process.,Apply a user-centred focus to the development and design of web sites.
0.8969,Integration of Systems Engineering and Software Engineering activities.,This course introduces the construction of web sites and web interface/interaction design.
0.9316,describe the holistic and multi-disciplinary nature of complex engineering projects.,Apply a user-centred focus to the development and design of web sites.
0.9015,describe the Systems Engineering life-cycle.,Apply a user-centred focus to the development and design of web sites.
0.9057,identify and explain the activities involved in each phase of the Systems Engineering life-cycle.,Understand and report on the nature and practice of human computer interaction research in an ethical environment.
0.9099,explain the role of Software Engineering within the broader context of Systems Engineering.,Understand and report on the nature and practice of human computer interaction research in an ethical environment.
0.9103,Students will also improve their ability to understand and solve complex and ill-defined problems.,"Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics."
0.8947,Students will also improve their ability to communicate with the multi-disciplinary engineering team and the community at large.,"Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics."
0.9084,Students will also improve their understanding of and commitment to ethical and professional responsibilities.,Understand and report on the nature and practice of human computer interaction research in an ethical environment.
0.8979,Students will also improve their ability to function as an individual and as a team leader and member in multi-disciplinary and multi-cultural teams.,"Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics."
