score,s1,s2
0.9398,This course teaches introductory programming within a problem solving framework applicable to the sciences.,"The focus of this course is on core AI techniques for search, knowledge representation and reasoning, planning, and designing intelligent agents."
0.9499,"The course emphasises technical programming, the simulation of scientific systems and the processing of scientific data.","The focus of this course is on core AI techniques for search, knowledge representation and reasoning, planning, and designing intelligent agents."
0.9070,There is an emphasis on designing and writing correct code.,"The focus of this course is on core AI techniques for search, knowledge representation and reasoning, planning, and designing intelligent agents."
0.9160,Testing and debugging are seen as integral to the programming enterprise.,"The focus of this course is on core AI techniques for search, knowledge representation and reasoning, planning, and designing intelligent agents."
0.9104,Both top-down and object oriented design are taught.,"The focus of this course is on core AI techniques for search, knowledge representation and reasoning, planning, and designing intelligent agents."
0.9037,There will be an introduction to widely-used computer science algorithms and to machine architecture.,"The focus of this course is on core AI techniques for search, knowledge representation and reasoning, planning, and designing intelligent agents."
0.9241,The course will be taught using one or more programming languages which are widely applicable to scientific work.,"The focus of this course is on core AI techniques for search, knowledge representation and reasoning, planning, and designing intelligent agents."
0.9204,"Design, write and debug small programs to solve practical problems of a scientific nature.","Design and perform an empirical evaluation of different algorithms on a problem formalisation, and state the conclusions that the evaluation supports."
0.9257,Have a practical understanding of the processing of scientific data.,"The focus of this course is on core AI techniques for search, knowledge representation and reasoning, planning, and designing intelligent agents."
0.9095,Be able to describe and design small computer programs using both procedural and object-oriented methodologies.,"The focus of this course is on core AI techniques for search, knowledge representation and reasoning, planning, and designing intelligent agents."
0.8943,Have an awareness of good program organisation.,"Design and perform an empirical evaluation of different algorithms on a problem formalisation, and state the conclusions that the evaluation supports."
0.9061,Have an understanding of some widely-used algorithms.,"The focus of this course is on core AI techniques for search, knowledge representation and reasoning, planning, and designing intelligent agents."
0.9187,Have an understanding of practical aspects of machine architecture including finite precision and rounding errors.,"The focus of this course is on core AI techniques for search, knowledge representation and reasoning, planning, and designing intelligent agents."
