score,s1,s2
0.9258,This course is based on the foundations set by the previous course on computer organisation.,This is a complete course in cyber defense which enables students on successful completion to operate systems under real-world exposure.
0.8991,It expands particularly into all forms of concurrent programming including aspects of massively parallel programming.,Operate defensive network architectures and systems in a practical context.
0.9255,"This course introduces all basic mechanisms to analyse, design, and manage concurrent, single computer-node (multicore) as well as distributed applications (e.g. as performance or dependability enhancements).",Operate defensive network architectures and systems in a practical context.
0.8914,"Following on from the previous course, the fields of operating systems and networking will also be expanded on.",This is a complete course in cyber defense which enables students on successful completion to operate systems under real-world exposure.
0.8971,"On the operating system side aspects of security, scheduling algorithms and memory management are discussed.",Operate defensive network architectures and systems in a practical context.
0.9179,More specific networking aspects follow on from message passing as a core concurrency construct.,Operate defensive network architectures and systems in a practical context.
0.9295,These include the basics of routing and dependable protocols.,Demonstrate a thorough understanding of the fundamental principles underlying the defence of systems and networks.
0.9030,"Model, design and program concurrent systems.",Operate defensive network architectures and systems in a practical context.
0.9390,"Select appropriate modeling techniques, tools and mechanisms to solve a range of problems in concurrent and distributed systems.",Operate defensive network architectures and systems in a practical context.
0.8749,This includes the appropriate programming language and runtime environment for the task at hand.,This is a complete course in cyber defense which enables students on successful completion to operate systems under real-world exposure.
0.8639,Analyse and debug concurrent programs.,Define and identify defensive cyber security architectures and their purpose.
0.9001,"Understand the aspects of an operating system concerning scheduling, protection and memory management.",Operate defensive network architectures and systems in a practical context.
0.9191,Employ message passing locally and over networks to construct distributed systems.,Operate defensive network architectures and systems in a practical context.
0.9289,Distinguish as well as connect conceptual concurrency with physical parallelism at all levels of a distributed system.,Operate defensive network architectures and systems in a practical context.
0.9216,Identify core aspects of operating systems and networks irrespective of the specific system at hand.,Demonstrate a thorough understanding of the fundamental principles underlying the defence of systems and networks.
