score,s1,s2
0.9439,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted.",The course equips the students with in-depth knowledge and hands-on experience in working with network data to study social processes at both the individual and aggregate levels.
0.9286,Many of the skills gained are of use outside formal project management environments.,Communicate the process of formulating and solving computational social science problems to a team of professionals with computing and/or social sciences.
0.8935,"Leadership,  Management, Professionalism, Ethics and Teamwork",Demonstrate a working understanding in the ethical concerns of data drive analysis and experiments in human behavior.
0.8621,Communication,Demonstrate a working understanding in the ethical concerns of data drive analysis and experiments in human behavior.
0.8992,Project Context,Demonstrate a working understanding in the ethical concerns of data drive analysis and experiments in human behavior.
0.9026,Project Management Body of Knowledge (PMBoK),Communicate the process of formulating and solving computational social science problems to a team of professionals with computing and/or social sciences.
0.9064,Agile Project Planning,Apply network analysis algorithms in practical contexts.
0.8991,Agile Project Management,Apply network analysis algorithms in practical contexts.
0.8941,Project Scope Management,Demonstrate a working understanding in the ethical concerns of data drive analysis and experiments in human behavior.
0.8833,Quality & Risk Management,Communicate the process of formulating and solving computational social science problems to a team of professionals with computing and/or social sciences.
0.8933,Project Control and Governance,Communicate the process of formulating and solving computational social science problems to a team of professionals with computing and/or social sciences.
0.9301,"Identify and describe the impact  of business  context on a software development project, including an understanding of the role professional ethics plays in the conduct of a successful project.",Demonstrate a working understanding in the ethical concerns of data drive analysis and experiments in human behavior.
0.9445,Evaluate the features of traditional and agile approaches to managing software development to decide an appropriate project management approach for a project in a business context.,Communicate the process of formulating and solving computational social science problems to a team of professionals with computing and/or social sciences.
0.9086,"Demonstrate key project management skills such as scope determination; task decomposition; effort estimation, schedule creation and tracking; progress reporting; and management of risk and quality",Demonstrate a working understanding in the ethical concerns of data drive analysis and experiments in human behavior.
0.9466,"Employ research, critical thinking and reflection to formulate and communicate an argument concerning project management concepts.",Demonstrate a working understanding in the ethical concerns of data drive analysis and experiments in human behavior.
0.9170,"Demonstrate teamwork and collaboration skills, and an understanding of the difference between leadership and management.",The course equips the students with in-depth knowledge and hands-on experience in working with network data to study social processes at both the individual and aggregate levels.
