score,s1,s2
0.8991,"Massive amounts of data are being collected by public and private organisations, and research projects, while the Internet provides a very large source of information about almost every aspect of human life and society.",Have a practical understanding of the processing of scientific data.
0.9246,Analysing such data can provide significant benefits to an organisation.,Have a practical understanding of the processing of scientific data.
0.9467,This course provides a practical focus on the technology and research in the area of data mining.,This course teaches introductory programming within a problem solving framework applicable to the sciences.
0.9273,It focuses on the algorithms and techniques and less on the mathematical and statistical foundations.,"The course emphasises technical programming, the simulation of scientific systems and the processing of scientific data."
0.9237,Critically analyse and justify the steps involved in the data mining process.,Have a practical understanding of the processing of scientific data.
0.9105,Anticipate and identify data issues related to data mining.,Have a practical understanding of the processing of scientific data.
0.9282,Test and apply the principal algorithms and techniques used in data mining.,"Design, write and debug small programs to solve practical problems of a scientific nature."
0.9285,Justify suitable techniques to use for a given data mining problem.,Have an understanding of some widely-used algorithms.
0.9261,Appraise and reflect upon the results of a data mining project using suitable measurements.,Have a practical understanding of the processing of scientific data.
0.9175,Reflect upon ethical and social impacts of data mining.,Have a practical understanding of the processing of scientific data.
