score,s1,s2
0.8988,"Massive amounts of data are being collected by public and private organisations, and research projects, while the Internet provides a very large source of information about almost every aspect of human life and society.",It introduces students to the field of computer science as a discipline for solving problems through computation and provides the foundation for more advanced courses on programming and software development.
0.9017,Analysing such data can provide significant benefits to an organisation.,Describe and apply alternative computational paradigms to simple problems.
0.9491,This course provides a practical focus on the technology and research in the area of data mining.,It introduces students to the field of computer science as a discipline for solving problems through computation and provides the foundation for more advanced courses on programming and software development.
0.9271,It focuses on the algorithms and techniques and less on the mathematical and statistical foundations.,"The course covers functional programming in depth, developing the core idea of functions operating on data structures."
0.9346,Critically analyse and justify the steps involved in the data mining process.,Describe and apply alternative computational paradigms to simple problems.
0.9273,Anticipate and identify data issues related to data mining.,Describe and apply alternative computational paradigms to simple problems.
0.9485,Test and apply the principal algorithms and techniques used in data mining.,Describe and apply alternative computational paradigms to simple problems.
0.9423,Justify suitable techniques to use for a given data mining problem.,Describe and apply alternative computational paradigms to simple problems.
0.9171,Appraise and reflect upon the results of a data mining project using suitable measurements.,Describe and apply alternative computational paradigms to simple problems.
0.9205,Reflect upon ethical and social impacts of data mining.,Understand the legal context for protection of software as intellectual property.
