score,s1,s2
0.8952,"Massive amounts of data are being collected by public and private organisations, and research projects, while the Internet provides a very large source of information about almost every aspect of human life and society.","The course introduces multimedia as a combination of text, graphics, video, animation and sound for the purposes of information access, storage and dissemination."
0.9026,Analysing such data can provide significant benefits to an organisation.,Understand and report on the nature and practice of human computer interaction research in an ethical environment.
0.9419,This course provides a practical focus on the technology and research in the area of data mining.,The course provides an introduction to the latest web technologies.
0.9103,It focuses on the algorithms and techniques and less on the mathematical and statistical foundations.,"Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics."
0.9288,Critically analyse and justify the steps involved in the data mining process.,"Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics."
0.9339,Anticipate and identify data issues related to data mining.,"Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics."
0.9304,Test and apply the principal algorithms and techniques used in data mining.,"Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics."
0.9206,Justify suitable techniques to use for a given data mining problem.,"Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics."
0.9297,Appraise and reflect upon the results of a data mining project using suitable measurements.,Understand and report on the nature and practice of human computer interaction research in an ethical environment.
0.9339,Reflect upon ethical and social impacts of data mining.,Understand and report on the nature and practice of human computer interaction research in an ethical environment.
