score,s1,s2
0.8822,"Massive amounts of data are being collected by public and private organisations, and research projects, while the Internet provides a very large source of information about almost every aspect of human life and society.","Understand and apply fundamental concepts in information theory such as probability, entropy, information content and their inter-relationships."
0.8950,Analysing such data can provide significant benefits to an organisation.,Understand the relationship of information theoretical principles and Bayesian inference in data modelling and pattern recognition.
0.9089,This course provides a practical focus on the technology and research in the area of data mining.,Understand the relationship of information theoretical principles and Bayesian inference in data modelling and pattern recognition.
0.9178,It focuses on the algorithms and techniques and less on the mathematical and statistical foundations.,"Understand and apply fundamental concepts in information theory such as probability, entropy, information content and their inter-relationships."
0.9259,Critically analyse and justify the steps involved in the data mining process.,Implement and analyse basic coding and compression algorithms.
0.9135,Anticipate and identify data issues related to data mining.,Understand the relationship of information theoretical principles and Bayesian inference in data modelling and pattern recognition.
0.9424,Test and apply the principal algorithms and techniques used in data mining.,Implement and analyse basic coding and compression algorithms.
0.9172,Justify suitable techniques to use for a given data mining problem.,Implement and analyse basic coding and compression algorithms.
0.9048,Appraise and reflect upon the results of a data mining project using suitable measurements.,Understand the relationship of information theoretical principles and Bayesian inference in data modelling and pattern recognition.
0.9055,Reflect upon ethical and social impacts of data mining.,Know the basic concepts regarding communications over noisy channels.
