score,s1,s2
0.8858,"Massive amounts of data are being collected by public and private organisations, and research projects, while the Internet provides a very large source of information about almost every aspect of human life and society.",Many of the skills gained are of use outside formal project management environments.
0.9162,Analysing such data can provide significant benefits to an organisation.,Evaluate the features of traditional and agile approaches to managing software development to decide an appropriate project management approach for a project in a business context.
0.9321,This course provides a practical focus on the technology and research in the area of data mining.,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted."
0.8971,It focuses on the algorithms and techniques and less on the mathematical and statistical foundations.,Many of the skills gained are of use outside formal project management environments.
0.9413,Critically analyse and justify the steps involved in the data mining process.,"Employ research, critical thinking and reflection to formulate and communicate an argument concerning project management concepts."
0.9240,Anticipate and identify data issues related to data mining.,Evaluate the features of traditional and agile approaches to managing software development to decide an appropriate project management approach for a project in a business context.
0.9282,Test and apply the principal algorithms and techniques used in data mining.,Evaluate the features of traditional and agile approaches to managing software development to decide an appropriate project management approach for a project in a business context.
0.9361,Justify suitable techniques to use for a given data mining problem.,Evaluate the features of traditional and agile approaches to managing software development to decide an appropriate project management approach for a project in a business context.
0.9325,Appraise and reflect upon the results of a data mining project using suitable measurements.,"Employ research, critical thinking and reflection to formulate and communicate an argument concerning project management concepts."
0.9198,Reflect upon ethical and social impacts of data mining.,"Employ research, critical thinking and reflection to formulate and communicate an argument concerning project management concepts."
