score,s1,s2
0.9585,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted.","Students will extend their understanding of software productivity tools, using revision control for group work, and be introduced to test-driven development as an integral part of software construction."
0.9362,Many of the skills gained are of use outside formal project management environments.,"Students will extend their understanding of software productivity tools, using revision control for group work, and be introduced to test-driven development as an integral part of software construction."
0.8929,"Leadership,  Management, Professionalism, Ethics and Teamwork","Deliver and evaluate basic technical documents, presentations, and group interactions, using appropriate tools."
0.8439,Communication,"Deliver and evaluate basic technical documents, presentations, and group interactions, using appropriate tools."
0.8989,Project Context,"Deliver and evaluate basic technical documents, presentations, and group interactions, using appropriate tools."
0.9062,Project Management Body of Knowledge (PMBoK),"Students will extend their understanding of software productivity tools, using revision control for group work, and be introduced to test-driven development as an integral part of software construction."
0.9117,Agile Project Planning,"Deliver and evaluate basic technical documents, presentations, and group interactions, using appropriate tools."
0.9019,Agile Project Management,"Deliver and evaluate basic technical documents, presentations, and group interactions, using appropriate tools."
0.9062,Project Scope Management,"Deliver and evaluate basic technical documents, presentations, and group interactions, using appropriate tools."
0.8952,Quality & Risk Management,"Deliver and evaluate basic technical documents, presentations, and group interactions, using appropriate tools."
0.9077,Project Control and Governance,"Deliver and evaluate basic technical documents, presentations, and group interactions, using appropriate tools."
0.9361,"Identify and describe the impact  of business  context on a software development project, including an understanding of the role professional ethics plays in the conduct of a successful project.","Students will extend their understanding of software productivity tools, using revision control for group work, and be introduced to test-driven development as an integral part of software construction."
0.9459,Evaluate the features of traditional and agile approaches to managing software development to decide an appropriate project management approach for a project in a business context.,"Students will extend their understanding of software productivity tools, using revision control for group work, and be introduced to test-driven development as an integral part of software construction."
0.9297,"Demonstrate key project management skills such as scope determination; task decomposition; effort estimation, schedule creation and tracking; progress reporting; and management of risk and quality","Students will extend their understanding of software productivity tools, using revision control for group work, and be introduced to test-driven development as an integral part of software construction."
0.9389,"Employ research, critical thinking and reflection to formulate and communicate an argument concerning project management concepts.","Deliver and evaluate basic technical documents, presentations, and group interactions, using appropriate tools."
0.9290,"Demonstrate teamwork and collaboration skills, and an understanding of the difference between leadership and management.","Students will extend their understanding of software productivity tools, using revision control for group work, and be introduced to test-driven development as an integral part of software construction."
