score,s1,s2
0.9203,Commerce and research are being transformed by data-driven discovery and prediction.,"We will use real-world examples such as distributed, high-integrity, web-based systems where rigorous software engineering can demonstrably enhance business value."
0.9432,"Skills required for data analytics at massive levels – scalable data management on and off the cloud, parallel algorithms, statistical modeling, and proficiency with a complex ecosystem of tools and platforms – span a variety of disciplines and are not easy to obtain through conventional curricula.","We will use real-world examples such as distributed, high-integrity, web-based systems where rigorous software engineering can demonstrably enhance business value."
0.9211,"Tour the basic techniques of data science, including both SQL and NoSQL solutions for massive data management, basic statistical modeling (e.g., descriptive statistics, linear and non-linear regression), algorithms for machine learning and optimization, and fundamentals of knowledge representation and search.","Knowledge, practices and tools considered in this course will include process models, requirements engineering, design, modelling and user experience."
0.8802,Learn key concepts in security and the use of cryptographic techniques in securing data.,"Knowledge, practices and tools considered in this course will include process models, requirements engineering, design, modelling and user experience."
0.9241,"Demonstrate a conceptual understanding of database systems and architecture, data models and declarative query languages","Demonstrate an understanding of the following key software engineering activities within the context of a realistic software engineering process (Requirements, Design, Construction, Architectures, Testing, verification and validation)"
0.8436,"Define, query and manipulate a relational database","We will use real-world examples such as distributed, high-integrity, web-based systems where rigorous software engineering can demonstrably enhance business value."
0.9458,"Demonstrate basic knowledge and understanding of descriptive and predictive data analysis methods, optimization and search, and knowledge representation.","Knowledge, practices and tools considered in this course will include process models, requirements engineering, design, modelling and user experience."
0.8944,Formulate and extract descriptive and predictive statistics from data.,"Demonstrate an ability to use professional judgement to select and apply appropriate knowledge, practices and tools to analyse, design and solve problems relating to the software engineering activities listed above."
0.9114,Analyse and interpret results from descriptive and predictive data analysis.,"Demonstrate an ability to use professional judgement to select and apply appropriate knowledge, practices and tools to analyse, design and solve problems relating to the software engineering activities listed above."
0.9227,Apply their knowledge to a given problem domain and articulate potential data analysis problems.,"Knowledge, practices and tools considered in this course will include process models, requirements engineering, design, modelling and user experience."
0.9095,"Identify potential pitfalls, and social and ethical implications of data science.","Knowledge, practices and tools considered in this course will include process models, requirements engineering, design, modelling and user experience."
0.8886,"Explain key security concepts and the use of cryptographic techniques, digital signatures and PKI in security.","Knowledge, practices and tools considered in this course will include process models, requirements engineering, design, modelling and user experience."
