score,s1,s2
0.9412,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted.",The course also introduces students to standard productivity tools for software development that will be used throughout the course and remainder of the computer science degree.
0.9293,Many of the skills gained are of use outside formal project management environments.,The course also introduces students to standard productivity tools for software development that will be used throughout the course and remainder of the computer science degree.
0.8741,"Leadership,  Management, Professionalism, Ethics and Teamwork","Describe, understand and evolve programs, via documentation, testing, and debugging."
0.8535,Communication,Understand basic types and the benefits of static typing.
0.8915,Project Context,Describe and apply alternative computational paradigms to simple problems.
0.8884,Project Management Body of Knowledge (PMBoK),Describe and apply alternative computational paradigms to simple problems.
0.9026,Agile Project Planning,Describe and apply alternative computational paradigms to simple problems.
0.9007,Agile Project Management,These include distributed software revision control systems.
0.8839,Project Scope Management,These include distributed software revision control systems.
0.8670,Quality & Risk Management,Describe and apply alternative computational paradigms to simple problems.
0.8901,Project Control and Governance,These include distributed software revision control systems.
0.9117,"Identify and describe the impact  of business  context on a software development project, including an understanding of the role professional ethics plays in the conduct of a successful project.",It introduces students to the field of computer science as a discipline for solving problems through computation and provides the foundation for more advanced courses on programming and software development.
0.9294,Evaluate the features of traditional and agile approaches to managing software development to decide an appropriate project management approach for a project in a business context.,Describe and apply alternative computational paradigms to simple problems.
0.8996,"Demonstrate key project management skills such as scope determination; task decomposition; effort estimation, schedule creation and tracking; progress reporting; and management of risk and quality","Students also gain exposure to structural induction and proof, introduction to asymptotic analysis of basic data structures, abstract data types, modules, laziness, and streams."
0.9304,"Employ research, critical thinking and reflection to formulate and communicate an argument concerning project management concepts.",Describe and apply alternative computational paradigms to simple problems.
0.9085,"Demonstrate teamwork and collaboration skills, and an understanding of the difference between leadership and management.",It introduces students to the field of computer science as a discipline for solving problems through computation and provides the foundation for more advanced courses on programming and software development.
