score,s1,s2
0.8665,"Real-world software development is a complex and dynamic activity involving people, technology and processes interacting within a complex environment of clients, users and other stakeholders while being observant of technological, physical, social, legal, and ethical constraints.",Testing and debugging are seen as integral to the programming enterprise.
0.9201,"This course will empower students with the ability and confidence necessary to exercise critical thinking and professional judgment to select and apply appropriate knowledge, practices and tools to the development of non-trivial software systems.",This course teaches introductory programming within a problem solving framework applicable to the sciences.
0.9305,This will be achieved by introducing students to important design methodologies.,The course will be taught using one or more programming languages which are widely applicable to scientific work.
0.9336,We will build on previous programming courses to deepen and broaden students' knowledge and understanding of the practices and tools used to build large software systems within complex environments.,This course teaches introductory programming within a problem solving framework applicable to the sciences.
0.9225,"We will use real-world examples such as distributed, high-integrity, web-based systems where rigorous software engineering can demonstrably enhance business value.",Testing and debugging are seen as integral to the programming enterprise.
0.9042,Students will learn how practices and tools can be adapted to suit specific project needs and contexts.,The course will be taught using one or more programming languages which are widely applicable to scientific work.
0.9338,"Knowledge, practices and tools considered in this course will include process models, requirements engineering, design, modelling and user experience.","The course emphasises technical programming, the simulation of scientific systems and the processing of scientific data."
0.9247,"Demonstrate an understanding of the following key software engineering activities within the context of a realistic software engineering process (Requirements, Design, Construction, Architectures, Testing, verification and validation)",Testing and debugging are seen as integral to the programming enterprise.
0.9200,"Demonstrate an ability to use professional judgement to select and apply appropriate knowledge, practices and tools to analyse, design and solve problems relating to the software engineering activities listed above.","Design, write and debug small programs to solve practical problems of a scientific nature."
0.8938,Demonstrate how practices and tools can be adapted to suit specific project needs and contexts.,This course teaches introductory programming within a problem solving framework applicable to the sciences.
