score,s1,s2
0.9310,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted.",This course teaches introductory programming within a problem solving framework applicable to the sciences.
0.9307,Many of the skills gained are of use outside formal project management environments.,The course will be taught using one or more programming languages which are widely applicable to scientific work.
0.8808,"Leadership,  Management, Professionalism, Ethics and Teamwork",Have an awareness of good program organisation.
0.8636,Communication,Have an awareness of good program organisation.
0.9163,Project Context,Have an awareness of good program organisation.
0.8995,Project Management Body of Knowledge (PMBoK),Have a practical understanding of the processing of scientific data.
0.9085,Agile Project Planning,Have an awareness of good program organisation.
0.8942,Agile Project Management,Testing and debugging are seen as integral to the programming enterprise.
0.9025,Project Scope Management,Have an awareness of good program organisation.
0.8860,Quality & Risk Management,Have a practical understanding of the processing of scientific data.
0.8935,Project Control and Governance,Testing and debugging are seen as integral to the programming enterprise.
0.9118,"Identify and describe the impact  of business  context on a software development project, including an understanding of the role professional ethics plays in the conduct of a successful project.",Have a practical understanding of the processing of scientific data.
0.9267,Evaluate the features of traditional and agile approaches to managing software development to decide an appropriate project management approach for a project in a business context.,This course teaches introductory programming within a problem solving framework applicable to the sciences.
0.8963,"Demonstrate key project management skills such as scope determination; task decomposition; effort estimation, schedule creation and tracking; progress reporting; and management of risk and quality",Testing and debugging are seen as integral to the programming enterprise.
0.9219,"Employ research, critical thinking and reflection to formulate and communicate an argument concerning project management concepts.",Have a practical understanding of the processing of scientific data.
0.9133,"Demonstrate teamwork and collaboration skills, and an understanding of the difference between leadership and management.",Have a practical understanding of the processing of scientific data.
