score,s1,s2
0.9407,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted.","Workshops cover topics such as research integrity, time management and project management, teamwork, reading strategies, report writing, and presenting research. At the end of the course, students will be confident to start working on their own research projects."
0.9336,Many of the skills gained are of use outside formal project management environments.,This includes demonstrated skills in the writing of abstracts and research papers.
0.8965,"Leadership,  Management, Professionalism, Ethics and Teamwork","Workshops cover topics such as research integrity, time management and project management, teamwork, reading strategies, report writing, and presenting research. At the end of the course, students will be confident to start working on their own research projects."
0.8578,Communication,Ability to carry out literature searches and some ability to critically evaluate literature.
0.8946,Project Context,Ability to carry out literature searches and some ability to critically evaluate literature.
0.8990,Project Management Body of Knowledge (PMBoK),Understanding of the process of identifying and formulating research problems.
0.9068,Agile Project Planning,Understanding of the process of identifying and formulating research problems.
0.8912,Agile Project Management,Understanding of the process of identifying and formulating research problems.
0.8969,Project Scope Management,Understanding of the process of identifying and formulating research problems.
0.8904,Quality & Risk Management,Understanding of the process of identifying and formulating research problems.
0.9037,Project Control and Governance,Understanding of the process of identifying and formulating research problems.
0.9385,"Identify and describe the impact  of business  context on a software development project, including an understanding of the role professional ethics plays in the conduct of a successful project.",Demonstrate awareness of the importance of documenting all aspects of the development of an computing project of significant magnitude.
0.9325,Evaluate the features of traditional and agile approaches to managing software development to decide an appropriate project management approach for a project in a business context.,Demonstrate an awareness of the existence of technological choices; and make appropriate choices based on a consideration of design criteria.
0.9312,"Demonstrate key project management skills such as scope determination; task decomposition; effort estimation, schedule creation and tracking; progress reporting; and management of risk and quality","Workshops cover topics such as research integrity, time management and project management, teamwork, reading strategies, report writing, and presenting research. At the end of the course, students will be confident to start working on their own research projects."
0.9447,"Employ research, critical thinking and reflection to formulate and communicate an argument concerning project management concepts.",Demonstrate an awareness of the existence of technological choices; and make appropriate choices based on a consideration of design criteria.
0.9327,"Demonstrate teamwork and collaboration skills, and an understanding of the difference between leadership and management.",Demonstrate an improved ability to use an active approach to learning and to undertake reflective professional practice.
