score,s1,s2
0.9486,This course provides students with hands-on experience of being a researcher in the computing discipline.,The course also introduces students to standard productivity tools for software development that will be used throughout the course and remainder of the computer science degree.
0.9298,"It exposes the students to research skills, problem solving skills, team work and project management.",The course also introduces students to standard productivity tools for software development that will be used throughout the course and remainder of the computer science degree.
0.9094,Each student will work on a small-scale research project supervised by an academic researcher.,The course also introduces students to standard productivity tools for software development that will be used throughout the course and remainder of the computer science degree.
0.9181,"A central part of the course will be a mock-conference to which all students will submit a paper to about their research. Students will anonymously review each others papers, respond to the reviews and submit a final version of their paper that considers reviewer comments.",The course also introduces students to standard productivity tools for software development that will be used throughout the course and remainder of the computer science degree.
0.9064,"At the end of the course, students will give a talk about their research and present a poster.",The course also introduces students to standard productivity tools for software development that will be used throughout the course and remainder of the computer science degree.
0.9399,"Throughout the course there will be meetings where students discuss all aspects of their projects, as well as a set of lectures about different aspects of being a successful researcher.",The course also introduces students to standard productivity tools for software development that will be used throughout the course and remainder of the computer science degree.
0.9294,Understand the main principles and concepts in at least two areas of computer science that are being actively shaped by research.,Describe and apply alternative computational paradigms to simple problems.
0.9097,Have an understanding of the research methods being employed in these areas.,Describe and apply alternative computational paradigms to simple problems.
0.9194,Have a basis of the knowledge and skills in research projects that can be built upon for more substantial projects.,The course also introduces students to standard productivity tools for software development that will be used throughout the course and remainder of the computer science degree.
0.8962,Have an understanding of how to be a successful researcher.,It introduces students to the field of computer science as a discipline for solving problems through computation and provides the foundation for more advanced courses on programming and software development.
0.9110,Have a finished research paper that can be submitted for publication to one of the conferences or workshops in the area of their project.,The course also introduces students to standard productivity tools for software development that will be used throughout the course and remainder of the computer science degree.
