score,s1,s2
0.9277,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted.","To deepen the understanding of relational databases, the current industry development of database systems such as NoSQL databases will be introduced at the end of this course."
0.9183,Many of the skills gained are of use outside formal project management environments.,"To deepen the understanding of relational databases, the current industry development of database systems such as NoSQL databases will be introduced at the end of this course."
0.8723,"Leadership,  Management, Professionalism, Ethics and Teamwork","The topics include the relational data model, SQL, entity-relationship model, functional dependencies, (de-)normalisation, relational algebra, query processing and optimisation, database transactions and security."
0.8175,Communication,Describe the basic concepts of the relational model and understand its mathematical foundation;
0.8680,Project Context,"To deepen the understanding of relational databases, the current industry development of database systems such as NoSQL databases will be introduced at the end of this course."
0.8979,Project Management Body of Knowledge (PMBoK),"Understand the state of the art of database management systems, and big data management challenges (Amazon's Dynamo, Google's BigTable, MongoDB and MapReduce)."
0.8847,Agile Project Planning,Apply database design methods on functional dependencies and normal forms to evaluate the quality of a relational database design.
0.8863,Agile Project Management,Apply database design methods on functional dependencies and normal forms to evaluate the quality of a relational database design.
0.8811,Project Scope Management,Apply database design methods on functional dependencies and normal forms to evaluate the quality of a relational database design.
0.8653,Quality & Risk Management,"Understand query processing and optimization, transaction and security management in a relational database management system."
0.8696,Project Control and Governance,"Understand query processing and optimization, transaction and security management in a relational database management system."
0.9045,"Identify and describe the impact  of business  context on a software development project, including an understanding of the role professional ethics plays in the conduct of a successful project.",Apply database design methods on functional dependencies and normal forms to evaluate the quality of a relational database design.
0.9321,Evaluate the features of traditional and agile approaches to managing software development to decide an appropriate project management approach for a project in a business context.,Apply database design methods on functional dependencies and normal forms to evaluate the quality of a relational database design.
0.8976,"Demonstrate key project management skills such as scope determination; task decomposition; effort estimation, schedule creation and tracking; progress reporting; and management of risk and quality","The topics include the relational data model, SQL, entity-relationship model, functional dependencies, (de-)normalisation, relational algebra, query processing and optimisation, database transactions and security."
0.9069,"Employ research, critical thinking and reflection to formulate and communicate an argument concerning project management concepts.",Apply database design methods on functional dependencies and normal forms to evaluate the quality of a relational database design.
0.8953,"Demonstrate teamwork and collaboration skills, and an understanding of the difference between leadership and management.",This course is an introduction to relational databases and the general skills for designing and using them.
