score,s1,s2
0.9422,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted.","Describe contractual specifications, analyse documentation and specifications against other’s code, develop, understand, test, and evolve substantial programs using a modern IDE, and associated configuration tools; explain the importance of correctness for quality software; understand common coding errors and how to avoid them; practice fundamental defensive programming; understand principles of secure design."
0.9358,Many of the skills gained are of use outside formal project management environments.,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process."
0.8916,"Leadership,  Management, Professionalism, Ethics and Teamwork","Contrast the concepts of copyright, patenting, and trademarks as mechanisms for protecting intellectual property, within the legal context for these mechanisms;  understand, analyse, and evaluate ethical/social tradeoffs in technical decisions, evaluating stakeholder positions."
0.8576,Communication,Apply fundamental programming concepts for medium scale programs.
0.9034,Project Context,Apply fundamental programming concepts for medium scale programs.
0.9063,Project Management Body of Knowledge (PMBoK),The course also treats intellectual property considerations in software development and deployment.
0.9190,Agile Project Planning,Apply fundamental programming concepts for medium scale programs.
0.9114,Agile Project Management,The course also treats intellectual property considerations in software development and deployment.
0.9094,Project Scope Management,The course also treats intellectual property considerations in software development and deployment.
0.8990,Quality & Risk Management,The course also treats intellectual property considerations in software development and deployment.
0.9096,Project Control and Governance,The course also treats intellectual property considerations in software development and deployment.
0.9278,"Identify and describe the impact  of business  context on a software development project, including an understanding of the role professional ethics plays in the conduct of a successful project.","Contrast the concepts of copyright, patenting, and trademarks as mechanisms for protecting intellectual property, within the legal context for these mechanisms;  understand, analyse, and evaluate ethical/social tradeoffs in technical decisions, evaluating stakeholder positions."
0.9373,Evaluate the features of traditional and agile approaches to managing software development to decide an appropriate project management approach for a project in a business context.,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process."
0.9272,"Demonstrate key project management skills such as scope determination; task decomposition; effort estimation, schedule creation and tracking; progress reporting; and management of risk and quality",Explain how system components contribute to performance; understand Amdahl’s law and its limitations; design and conduct performance experiments; use software tools to profile and measure program performance
0.9397,"Employ research, critical thinking and reflection to formulate and communicate an argument concerning project management concepts.","Contrast the concepts of copyright, patenting, and trademarks as mechanisms for protecting intellectual property, within the legal context for these mechanisms;  understand, analyse, and evaluate ethical/social tradeoffs in technical decisions, evaluating stakeholder positions."
0.9082,"Demonstrate teamwork and collaboration skills, and an understanding of the difference between leadership and management.","This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process."
