score,s1,s2
0.9328,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted.",This course provides students with hands-on experience of being a researcher in the computing discipline.
0.9419,Many of the skills gained are of use outside formal project management environments.,Have a basis of the knowledge and skills in research projects that can be built upon for more substantial projects.
0.9020,"Leadership,  Management, Professionalism, Ethics and Teamwork","It exposes the students to research skills, problem solving skills, team work and project management."
0.8208,Communication,Have a basis of the knowledge and skills in research projects that can be built upon for more substantial projects.
0.8753,Project Context,Have a basis of the knowledge and skills in research projects that can be built upon for more substantial projects.
0.8973,Project Management Body of Knowledge (PMBoK),Have a basis of the knowledge and skills in research projects that can be built upon for more substantial projects.
0.8853,Agile Project Planning,Have a basis of the knowledge and skills in research projects that can be built upon for more substantial projects.
0.8750,Agile Project Management,"It exposes the students to research skills, problem solving skills, team work and project management."
0.8818,Project Scope Management,Have a basis of the knowledge and skills in research projects that can be built upon for more substantial projects.
0.8817,Quality & Risk Management,"It exposes the students to research skills, problem solving skills, team work and project management."
0.8873,Project Control and Governance,"It exposes the students to research skills, problem solving skills, team work and project management."
0.9195,"Identify and describe the impact  of business  context on a software development project, including an understanding of the role professional ethics plays in the conduct of a successful project.",Have a basis of the knowledge and skills in research projects that can be built upon for more substantial projects.
0.9323,Evaluate the features of traditional and agile approaches to managing software development to decide an appropriate project management approach for a project in a business context.,Have a basis of the knowledge and skills in research projects that can be built upon for more substantial projects.
0.9148,"Demonstrate key project management skills such as scope determination; task decomposition; effort estimation, schedule creation and tracking; progress reporting; and management of risk and quality","It exposes the students to research skills, problem solving skills, team work and project management."
0.9279,"Employ research, critical thinking and reflection to formulate and communicate an argument concerning project management concepts.",Have a basis of the knowledge and skills in research projects that can be built upon for more substantial projects.
0.9374,"Demonstrate teamwork and collaboration skills, and an understanding of the difference between leadership and management.","It exposes the students to research skills, problem solving skills, team work and project management."
