score,s1,s2
0.8926,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.","Select appropriate modeling techniques, tools and mechanisms to solve a range of problems in concurrent and distributed systems."
0.9255,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.","Select appropriate modeling techniques, tools and mechanisms to solve a range of problems in concurrent and distributed systems."
0.9212,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.","Select appropriate modeling techniques, tools and mechanisms to solve a range of problems in concurrent and distributed systems."
0.9087,Systems concepts.,These include the basics of routing and dependable protocols.
0.9103,The Systems Engineering life-cycle and processes.,"Select appropriate modeling techniques, tools and mechanisms to solve a range of problems in concurrent and distributed systems."
0.9326,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification.","This course introduces all basic mechanisms to analyse, design, and manage concurrent, single computer-node (multicore) as well as distributed applications (e.g. as performance or dependability enhancements)."
0.8972,"Preliminary system design: subsystem design requirements, design review.","This course introduces all basic mechanisms to analyse, design, and manage concurrent, single computer-node (multicore) as well as distributed applications (e.g. as performance or dependability enhancements)."
0.8990,"Detailed design and development: Detailed design requirements and design engineering activities; review and feedback, and incorporation of design changes.","Select appropriate modeling techniques, tools and mechanisms to solve a range of problems in concurrent and distributed systems."
0.8676,"Design testing, evaluation and validation.","Select appropriate modeling techniques, tools and mechanisms to solve a range of problems in concurrent and distributed systems."
0.9125,Design for sustainability: approaches that integrate sustainability principles into the design process.,"Select appropriate modeling techniques, tools and mechanisms to solve a range of problems in concurrent and distributed systems."
0.9039,Integration of Systems Engineering and Software Engineering activities.,"Select appropriate modeling techniques, tools and mechanisms to solve a range of problems in concurrent and distributed systems."
0.9191,describe the holistic and multi-disciplinary nature of complex engineering projects.,"Select appropriate modeling techniques, tools and mechanisms to solve a range of problems in concurrent and distributed systems."
0.8953,describe the Systems Engineering life-cycle.,These include the basics of routing and dependable protocols.
0.9032,identify and explain the activities involved in each phase of the Systems Engineering life-cycle.,Identify core aspects of operating systems and networks irrespective of the specific system at hand.
0.9052,explain the role of Software Engineering within the broader context of Systems Engineering.,Identify core aspects of operating systems and networks irrespective of the specific system at hand.
0.8947,Students will also improve their ability to understand and solve complex and ill-defined problems.,"Select appropriate modeling techniques, tools and mechanisms to solve a range of problems in concurrent and distributed systems."
0.8682,Students will also improve their ability to communicate with the multi-disciplinary engineering team and the community at large.,"Select appropriate modeling techniques, tools and mechanisms to solve a range of problems in concurrent and distributed systems."
0.8731,Students will also improve their understanding of and commitment to ethical and professional responsibilities.,This course is based on the foundations set by the previous course on computer organisation.
0.8715,Students will also improve their ability to function as an individual and as a team leader and member in multi-disciplinary and multi-cultural teams.,"This course introduces all basic mechanisms to analyse, design, and manage concurrent, single computer-node (multicore) as well as distributed applications (e.g. as performance or dependability enhancements)."
