score,s1,s2
0.9211,This course introduces the construction of web sites and web interface/interaction design.,"The course covers functional programming in depth, developing the core idea of functions operating on data structures."
0.9077,There is a key focus on the on new media / multimedia and its delivery on the world wide web.,Understand the legal context for protection of software as intellectual property.
0.9033,"The course introduces multimedia as a combination of text, graphics, video, animation and sound for the purposes of information access, storage and dissemination.",It introduces students to the field of computer science as a discipline for solving problems through computation and provides the foundation for more advanced courses on programming and software development.
0.9180,"Topics such as the nature and types of multimedia objects, components of a multimedia system, Web authoring, delivery tools, multimedia applications, spam, podcasts, RSS, web spam and societal implications of the web. Students will create multimedia applications using some or all of HTML, XHTML, JavaScript, animation, sound, video and 3D.","Students also gain exposure to structural induction and proof, introduction to asymptotic analysis of basic data structures, abstract data types, modules, laziness, and streams."
0.9182,The course provides an introduction to the latest web technologies.,It introduces students to the field of computer science as a discipline for solving problems through computation and provides the foundation for more advanced courses on programming and software development.
0.9376,"Understand and be able to develop and design web sites including multimedia content by applying current web design principles, guidelines and heuristics.",Describe and apply alternative computational paradigms to simple problems.
0.9123,Apply a user-centred focus to the development and design of web sites.,Describe and apply alternative computational paradigms to simple problems.
0.9118,"Demonstrate knowledge of accessibility, compliance with standards, privacy concerns and personalisation for web sites.","Describe, understand and evolve programs, via documentation, testing, and debugging."
0.9159,"Understand and be able to separately control the content, the appearance and the behaviour of web sites.","Describe, understand and evolve programs, via documentation, testing, and debugging."
0.9274,Understand and report on the nature and practice of human computer interaction research in an ethical environment.,Describe and apply alternative computational paradigms to simple problems.
