score,s1,s2
0.8085,Information theory studies the fundamental limits of the representation and transmission of information.,Have an awareness of good program organisation.
0.8584,Information theory studies the fundamental limits of the representation and transmission of information.,There is an emphasis on designing and writing correct code.
0.8592,Information theory studies the fundamental limits of the representation and transmission of information.,Both top-down and object oriented design are taught.
0.8674,Information theory studies the fundamental limits of the representation and transmission of information.,Be able to describe and design small computer programs using both procedural and object-oriented methodologies.
0.8696,Information theory studies the fundamental limits of the representation and transmission of information.,Testing and debugging are seen as integral to the programming enterprise.
0.8718,Information theory studies the fundamental limits of the representation and transmission of information.,There will be an introduction to widely-used computer science algorithms and to machine architecture.
0.8734,Information theory studies the fundamental limits of the representation and transmission of information.,The course will be taught using one or more programming languages which are widely applicable to scientific work.
0.8800,Information theory studies the fundamental limits of the representation and transmission of information.,"Design, write and debug small programs to solve practical problems of a scientific nature."
0.8819,Information theory studies the fundamental limits of the representation and transmission of information.,Have an understanding of some widely-used algorithms.
0.8870,Information theory studies the fundamental limits of the representation and transmission of information.,This course teaches introductory programming within a problem solving framework applicable to the sciences.
0.8946,Information theory studies the fundamental limits of the representation and transmission of information.,Have an understanding of practical aspects of machine architecture including finite precision and rounding errors.
0.9095,Information theory studies the fundamental limits of the representation and transmission of information.,"The course emphasises technical programming, the simulation of scientific systems and the processing of scientific data."
0.9184,Information theory studies the fundamental limits of the representation and transmission of information.,Have a practical understanding of the processing of scientific data.
0.7639,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference.",Have an awareness of good program organisation.
0.8298,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference.",There is an emphasis on designing and writing correct code.
0.8429,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference.",Both top-down and object oriented design are taught.
0.8480,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference.",Testing and debugging are seen as integral to the programming enterprise.
0.8616,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference.","Design, write and debug small programs to solve practical problems of a scientific nature."
0.8678,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference.",The course will be taught using one or more programming languages which are widely applicable to scientific work.
0.8681,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference.",Be able to describe and design small computer programs using both procedural and object-oriented methodologies.
0.8698,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference.",Have an understanding of some widely-used algorithms.
0.8710,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference.",Have a practical understanding of the processing of scientific data.
0.8835,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference.",This course teaches introductory programming within a problem solving framework applicable to the sciences.
0.8849,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference.",Have an understanding of practical aspects of machine architecture including finite precision and rounding errors.
0.8918,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference.",There will be an introduction to widely-used computer science algorithms and to machine architecture.
0.8975,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference.","The course emphasises technical programming, the simulation of scientific systems and the processing of scientific data."
