score,s1,s2
0.7952,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,Compute entropy and mutual information of random variables.
0.8504,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"Understand some key theorems and inequalities that quantify essential limitations on compression, communication and inference."
0.8676,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,Understand the principles of data compression.
0.8710,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,Implement and analyse basic coding and compression algorithms.
0.8730,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,Information theory studies the fundamental limits of the representation and transmission of information.
0.8754,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"Understand and apply fundamental concepts in information theory such as probability, entropy, information content and their inter-relationships."
0.8777,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,Know the basic concepts regarding communications over noisy channels.
0.8795,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,Understand the relationship of information theoretical principles and Bayesian inference in data modelling and pattern recognition.
0.8868,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference."
0.8488,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,Compute entropy and mutual information of random variables.
0.8843,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference."
0.8867,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,Understand the principles of data compression.
0.8886,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,"Understand some key theorems and inequalities that quantify essential limitations on compression, communication and inference."
0.8955,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,Know the basic concepts regarding communications over noisy channels.
0.9064,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,Information theory studies the fundamental limits of the representation and transmission of information.
