score,s1,s2
0.8362,"This course covers a range of concepts, techniques and technologies in network security.","Use, implement, and evaluate fundamental data structures and associated algorithms; create, implement, debug, and evaluate algorithms for solving substantial problems, including recursively, using divide-and-conquer, and via decomposition; implement an abstract data type."
0.8377,"This course covers a range of concepts, techniques and technologies in network security.","Distinguish language definition from implementation, syntax and parsing from semantics and evaluation, understand how program state maps to memory (globals, local, heap), and understand the implications of heap reachability for memory management."
0.8426,"This course covers a range of concepts, techniques and technologies in network security.","Apply basic algorithmic analysis to simple algorithms; use appropriate algorithmic approaches to solve problems (brute-force, divide-and-conquer, recursive backtracking, heuristic)."
0.8571,"This course covers a range of concepts, techniques and technologies in network security.","Inheritance, polymorphism, and parametric types are taught, as well as concepts such as boxing and auto boxing."
0.8666,"This course covers a range of concepts, techniques and technologies in network security.","Students will be introduced to an industrial strength object oriented programming language, extending their understanding of the imperative programming paradigm with a solid grounding in object oriented programming."
0.8693,"This course covers a range of concepts, techniques and technologies in network security.",The important role of standard libraries and their collection types will be emphasized.  GUI programming will be introduced.
0.8700,"This course covers a range of concepts, techniques and technologies in network security.",The theory of data structures and their time and space complexity will thus be tied to the practice of using standard collections such as those offered by object oriented languages.
0.8710,"This course covers a range of concepts, techniques and technologies in network security.","Develop, understand, test, and evolve substantial programs using a modern IDE, and associated configuration tools; understand common coding errors and how to avoid them; practice fundamental defensive programming; perform individual and team program reviews; use established design principles to organize a software system."
0.8744,"This course covers a range of concepts, techniques and technologies in network security.","The Advanced version of this course covers these topics in more depth, allowing students to deepen their understanding and experience."
0.8801,"This course covers a range of concepts, techniques and technologies in network security.","The foundations of software engineering including: major development paradigms (such as big plan up front, agile, and formal methods), risk are introduced."
0.8802,"This course covers a range of concepts, techniques and technologies in network security.","Deliver and evaluate basic technical documents, presentations, and group interactions, using appropriate tools."
0.8807,"This course covers a range of concepts, techniques and technologies in network security.","Students will extend their understanding of software productivity tools, using revision control for group work, and be introduced to test-driven development as an integral part of software construction."
0.8848,"This course covers a range of concepts, techniques and technologies in network security.","Apply fundamental programming concepts, using an object oriented programming language, to solve substantial problems."
0.8892,"This course covers a range of concepts, techniques and technologies in network security.","The course includes a deeper treatment of data structures, using hash tables, trees and lists, which are used to provide concrete implementations of abstract library collection types."
0.8956,"This course covers a range of concepts, techniques and technologies in network security.",This course introduces students to the fundamentals of software development with a substantial group software project at its center.
0.8992,"This course covers a range of concepts, techniques and technologies in network security.","Understand the basics of event-driven programming, and its use in constructing GUIs"
