score,s1,s2
0.8560,"This course covers a range of concepts, techniques and technologies in network security.","be capable of writing algorithms that yield good performance on high-performance architectures, and to be able to estimate and evaluate their performance."
0.8681,"This course covers a range of concepts, techniques and technologies in network security.",be able to reason about the accuracy of mathematical and numerical models of real physical phenomena.
0.8765,"This course covers a range of concepts, techniques and technologies in network security.","The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95."
0.8773,"This course covers a range of concepts, techniques and technologies in network security.","The following topics will be addressed: the C++ programming language; basic numerical computing from aspects of floating point error analysis to algorithms for solving differential equations; the engineering of scientific software; general high performance computing concepts and architectural principles; modern scalar architectures and their memory structure; performance and programmability issues, and program analysis techniques for high performance computing; parallel computing paradigms and programming using the OpenMP standard; trends in HPC systems."
0.8775,"This course covers a range of concepts, techniques and technologies in network security.",be competent in experimental computing in a numerical context and of the optimisation of algorithms on high performance architectures.
0.8837,"This course covers a range of concepts, techniques and technologies in network security.",demonstrate a basic knowledge of numerical computing using an appropriate programming language.
0.8840,"This course covers a range of concepts, techniques and technologies in network security.",appreciate the building blocks of scientific and engineering software.
0.8852,"This course covers a range of concepts, techniques and technologies in network security.",have an awareness of the modern field of computational science and engineering and of the impact of high performance computing on science and industry.
0.8940,"This course covers a range of concepts, techniques and technologies in network security.",have an understanding of the various paradigms of high performance computing and their potential for performance and programmability.
0.8957,"This course covers a range of concepts, techniques and technologies in network security.","The course will study high performance computer architectures, including modern parallel processors, and will describe how an algorithm interacts with these architectures."
0.8969,"This course covers a range of concepts, techniques and technologies in network security.",Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.
0.9054,"This course covers a range of concepts, techniques and technologies in network security.",It will also look at practical methods of estimating and measuring algorithm/architecture performance.
0.9109,"This course covers a range of concepts, techniques and technologies in network security.",This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.
0.8381,"This includes an overview of relevant network protocols and cryptography; analyses of designs and implementations of security protocols, including basic tools and techniques; an understanding of network threats and attacks such as eavesdropping, spoofing, protocol failures, DoS attacks and man-in-the-middle attacks; network defence including threat analysis and identification, architecture control, intrusion detection and layered security.",appreciate the building blocks of scientific and engineering software.
