score,s1,s2
0.8463,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.",Create a virtual machine and apply tools for packet analysis and file encryption in a lab environment.
0.8765,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.","You will also develop a working knowledge of measuring risks and security threats and considering network monitoring and management procedures. Finally, you will build an ethics awareness and the communication skills needed to apply these networking concepts to a range of real-life analytical scenarios."
0.8771,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.","You will have the foundational basis to understand, evaluate, and compare new technologies and their applications."
0.8848,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.","Analyse the role of network standards, protocols, and layered models."
0.8877,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.",Apply logical and physical networks at levels from the local area to the Internet.
0.8881,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.","In this course, you will learn fundamental concepts of data communication and networking in addition to gaining a working knowledge of network scalability, mobility, security, and managing capabilities."
0.8894,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.","Because they can make or break a day, understanding how networks work, and how they should be set up and managed to for reliability, scalability, mobility, and security is of the utmost importance to us."
0.8918,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.","Apply network design principles, topologies, architectures, and their components."
0.8980,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.","Modern communication technologies such as WiFi, Bring Your Own Device (BYOD), and Internet of Things (IoT) help us to stay connected with our family, friends, and work regardless of present location."
0.9001,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.",Data communications and computer networking systems are growing rapidly in both size and function. It is impossible to think of a successful business day without the Internet.
0.9084,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.","Discuss how network applications and their components work in real-life socio-economic, ethical, and legal contexts and evaluate their risks."
0.9149,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.","Networked Information Systems (NISs) are becoming an essential part of everyday experiences, in our kitchen appliances, cars, and public transport and for Internet banking and shopping."
0.8767,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.",Create a virtual machine and apply tools for packet analysis and file encryption in a lab environment.
0.8801,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.","Modern communication technologies such as WiFi, Bring Your Own Device (BYOD), and Internet of Things (IoT) help us to stay connected with our family, friends, and work regardless of present location."
0.8883,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.","Because they can make or break a day, understanding how networks work, and how they should be set up and managed to for reliability, scalability, mobility, and security is of the utmost importance to us."
0.8945,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.",Apply logical and physical networks at levels from the local area to the Internet.
0.8958,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.","Networked Information Systems (NISs) are becoming an essential part of everyday experiences, in our kitchen appliances, cars, and public transport and for Internet banking and shopping."
0.9017,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.","You will have the foundational basis to understand, evaluate, and compare new technologies and their applications."
0.9025,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.","You will also develop a working knowledge of measuring risks and security threats and considering network monitoring and management procedures. Finally, you will build an ethics awareness and the communication skills needed to apply these networking concepts to a range of real-life analytical scenarios."
0.9041,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.","Analyse the role of network standards, protocols, and layered models."
0.9075,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.",Data communications and computer networking systems are growing rapidly in both size and function. It is impossible to think of a successful business day without the Internet.
0.9102,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.","In this course, you will learn fundamental concepts of data communication and networking in addition to gaining a working knowledge of network scalability, mobility, security, and managing capabilities."
0.9127,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.","Apply network design principles, topologies, architectures, and their components."
0.9151,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.","Discuss how network applications and their components work in real-life socio-economic, ethical, and legal contexts and evaluate their risks."
0.8734,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.","Modern communication technologies such as WiFi, Bring Your Own Device (BYOD), and Internet of Things (IoT) help us to stay connected with our family, friends, and work regardless of present location."
0.8860,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.",Apply logical and physical networks at levels from the local area to the Internet.
0.8878,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.","You will have the foundational basis to understand, evaluate, and compare new technologies and their applications."
0.8889,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.","Because they can make or break a day, understanding how networks work, and how they should be set up and managed to for reliability, scalability, mobility, and security is of the utmost importance to us."
0.8906,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.",Create a virtual machine and apply tools for packet analysis and file encryption in a lab environment.
0.8936,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.","Networked Information Systems (NISs) are becoming an essential part of everyday experiences, in our kitchen appliances, cars, and public transport and for Internet banking and shopping."
0.8973,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.","You will also develop a working knowledge of measuring risks and security threats and considering network monitoring and management procedures. Finally, you will build an ethics awareness and the communication skills needed to apply these networking concepts to a range of real-life analytical scenarios."
0.9008,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.","Analyse the role of network standards, protocols, and layered models."
0.9021,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.",Data communications and computer networking systems are growing rapidly in both size and function. It is impossible to think of a successful business day without the Internet.
0.9028,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.","Apply network design principles, topologies, architectures, and their components."
0.9029,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.","In this course, you will learn fundamental concepts of data communication and networking in addition to gaining a working knowledge of network scalability, mobility, security, and managing capabilities."
0.9108,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.","Discuss how network applications and their components work in real-life socio-economic, ethical, and legal contexts and evaluate their risks."
0.8175,Systems concepts.,"Because they can make or break a day, understanding how networks work, and how they should be set up and managed to for reliability, scalability, mobility, and security is of the utmost importance to us."
0.8220,Systems concepts.,"Modern communication technologies such as WiFi, Bring Your Own Device (BYOD), and Internet of Things (IoT) help us to stay connected with our family, friends, and work regardless of present location."
0.8443,Systems concepts.,Data communications and computer networking systems are growing rapidly in both size and function. It is impossible to think of a successful business day without the Internet.
0.8558,Systems concepts.,"You will also develop a working knowledge of measuring risks and security threats and considering network monitoring and management procedures. Finally, you will build an ethics awareness and the communication skills needed to apply these networking concepts to a range of real-life analytical scenarios."
0.8559,Systems concepts.,"You will have the foundational basis to understand, evaluate, and compare new technologies and their applications."
0.8643,Systems concepts.,"Discuss how network applications and their components work in real-life socio-economic, ethical, and legal contexts and evaluate their risks."
0.8680,Systems concepts.,Create a virtual machine and apply tools for packet analysis and file encryption in a lab environment.
0.8719,Systems concepts.,"Networked Information Systems (NISs) are becoming an essential part of everyday experiences, in our kitchen appliances, cars, and public transport and for Internet banking and shopping."
0.8775,Systems concepts.,"In this course, you will learn fundamental concepts of data communication and networking in addition to gaining a working knowledge of network scalability, mobility, security, and managing capabilities."
0.8962,Systems concepts.,"Apply network design principles, topologies, architectures, and their components."
0.8984,Systems concepts.,Apply logical and physical networks at levels from the local area to the Internet.
0.9019,Systems concepts.,"Analyse the role of network standards, protocols, and layered models."
0.8365,The Systems Engineering life-cycle and processes.,"Modern communication technologies such as WiFi, Bring Your Own Device (BYOD), and Internet of Things (IoT) help us to stay connected with our family, friends, and work regardless of present location."
0.8625,The Systems Engineering life-cycle and processes.,"Because they can make or break a day, understanding how networks work, and how they should be set up and managed to for reliability, scalability, mobility, and security is of the utmost importance to us."
0.8704,The Systems Engineering life-cycle and processes.,Data communications and computer networking systems are growing rapidly in both size and function. It is impossible to think of a successful business day without the Internet.
0.8757,The Systems Engineering life-cycle and processes.,"You will have the foundational basis to understand, evaluate, and compare new technologies and their applications."
0.8779,The Systems Engineering life-cycle and processes.,"Networked Information Systems (NISs) are becoming an essential part of everyday experiences, in our kitchen appliances, cars, and public transport and for Internet banking and shopping."
0.8804,The Systems Engineering life-cycle and processes.,Create a virtual machine and apply tools for packet analysis and file encryption in a lab environment.
0.8878,The Systems Engineering life-cycle and processes.,"You will also develop a working knowledge of measuring risks and security threats and considering network monitoring and management procedures. Finally, you will build an ethics awareness and the communication skills needed to apply these networking concepts to a range of real-life analytical scenarios."
0.8940,The Systems Engineering life-cycle and processes.,"In this course, you will learn fundamental concepts of data communication and networking in addition to gaining a working knowledge of network scalability, mobility, security, and managing capabilities."
0.9012,The Systems Engineering life-cycle and processes.,Apply logical and physical networks at levels from the local area to the Internet.
0.9032,The Systems Engineering life-cycle and processes.,"Discuss how network applications and their components work in real-life socio-economic, ethical, and legal contexts and evaluate their risks."
0.9160,The Systems Engineering life-cycle and processes.,"Analyse the role of network standards, protocols, and layered models."
0.9203,The Systems Engineering life-cycle and processes.,"Apply network design principles, topologies, architectures, and their components."
0.8609,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification.","Modern communication technologies such as WiFi, Bring Your Own Device (BYOD), and Internet of Things (IoT) help us to stay connected with our family, friends, and work regardless of present location."
0.8650,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification.",Data communications and computer networking systems are growing rapidly in both size and function. It is impossible to think of a successful business day without the Internet.
0.8849,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification.","Because they can make or break a day, understanding how networks work, and how they should be set up and managed to for reliability, scalability, mobility, and security is of the utmost importance to us."
0.8883,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification.","Networked Information Systems (NISs) are becoming an essential part of everyday experiences, in our kitchen appliances, cars, and public transport and for Internet banking and shopping."
0.8966,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification.","You will have the foundational basis to understand, evaluate, and compare new technologies and their applications."
0.9036,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification.",Apply logical and physical networks at levels from the local area to the Internet.
0.9040,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification.",Create a virtual machine and apply tools for packet analysis and file encryption in a lab environment.
0.9203,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification.","Discuss how network applications and their components work in real-life socio-economic, ethical, and legal contexts and evaluate their risks."
0.9226,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification.","You will also develop a working knowledge of measuring risks and security threats and considering network monitoring and management procedures. Finally, you will build an ethics awareness and the communication skills needed to apply these networking concepts to a range of real-life analytical scenarios."
0.9247,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification.","In this course, you will learn fundamental concepts of data communication and networking in addition to gaining a working knowledge of network scalability, mobility, security, and managing capabilities."
0.9253,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification.","Analyse the role of network standards, protocols, and layered models."
0.9366,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification.","Apply network design principles, topologies, architectures, and their components."
0.8199,"Preliminary system design: subsystem design requirements, design review.","Modern communication technologies such as WiFi, Bring Your Own Device (BYOD), and Internet of Things (IoT) help us to stay connected with our family, friends, and work regardless of present location."
0.8356,"Preliminary system design: subsystem design requirements, design review.","Because they can make or break a day, understanding how networks work, and how they should be set up and managed to for reliability, scalability, mobility, and security is of the utmost importance to us."
0.8419,"Preliminary system design: subsystem design requirements, design review.",Data communications and computer networking systems are growing rapidly in both size and function. It is impossible to think of a successful business day without the Internet.
0.8536,"Preliminary system design: subsystem design requirements, design review.","Networked Information Systems (NISs) are becoming an essential part of everyday experiences, in our kitchen appliances, cars, and public transport and for Internet banking and shopping."
0.8655,"Preliminary system design: subsystem design requirements, design review.","You will have the foundational basis to understand, evaluate, and compare new technologies and their applications."
0.8679,"Preliminary system design: subsystem design requirements, design review.","Discuss how network applications and their components work in real-life socio-economic, ethical, and legal contexts and evaluate their risks."
0.8709,"Preliminary system design: subsystem design requirements, design review.","You will also develop a working knowledge of measuring risks and security threats and considering network monitoring and management procedures. Finally, you will build an ethics awareness and the communication skills needed to apply these networking concepts to a range of real-life analytical scenarios."
0.8804,"Preliminary system design: subsystem design requirements, design review.",Apply logical and physical networks at levels from the local area to the Internet.
0.8893,"Preliminary system design: subsystem design requirements, design review.","In this course, you will learn fundamental concepts of data communication and networking in addition to gaining a working knowledge of network scalability, mobility, security, and managing capabilities."
0.8900,"Preliminary system design: subsystem design requirements, design review.",Create a virtual machine and apply tools for packet analysis and file encryption in a lab environment.
0.9004,"Preliminary system design: subsystem design requirements, design review.","Analyse the role of network standards, protocols, and layered models."
0.9095,"Preliminary system design: subsystem design requirements, design review.","Apply network design principles, topologies, architectures, and their components."
0.8343,"Detailed design and development: Detailed design requirements and design engineering activities; review and feedback, and incorporation of design changes.","Modern communication technologies such as WiFi, Bring Your Own Device (BYOD), and Internet of Things (IoT) help us to stay connected with our family, friends, and work regardless of present location."
0.8407,"Detailed design and development: Detailed design requirements and design engineering activities; review and feedback, and incorporation of design changes.",Data communications and computer networking systems are growing rapidly in both size and function. It is impossible to think of a successful business day without the Internet.
0.8495,"Detailed design and development: Detailed design requirements and design engineering activities; review and feedback, and incorporation of design changes.","Because they can make or break a day, understanding how networks work, and how they should be set up and managed to for reliability, scalability, mobility, and security is of the utmost importance to us."
0.8705,"Detailed design and development: Detailed design requirements and design engineering activities; review and feedback, and incorporation of design changes.","Networked Information Systems (NISs) are becoming an essential part of everyday experiences, in our kitchen appliances, cars, and public transport and for Internet banking and shopping."
