score,s1,s2
0.8567,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.",These include distributed software revision control systems.
0.8573,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.","Students learn the basic ingredients of imperative programs: mutable variables, sequencing, conditionals, iteration, functions, eager evaluation, and side effects."
0.8609,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.","Distinguish language definition from implementation, syntax and parsing from semantics and evaluation."
0.8615,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.",This course is the first of three core computer science courses on programming.
0.8656,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.","Discuss basic algorithmic analysis for simple algorithms; determine appropriate algorithmic approaches to a problem (brute-force, greedy, divide-and-conquer, recursive backtracking, heuristic, dynamic programming)."
0.8696,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.","Students learn the organization of programming languages using types, how programs are evaluated (reduction), functional composition, recursive functions, algebraic data types, pattern matching, parametric polymorphism, higher-order functions."
0.8701,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.",Understand the legal context for protection of software as intellectual property.
0.8710,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.",Understand basic types and the benefits of static typing.
0.8732,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.","Students also gain exposure to structural induction and proof, introduction to asymptotic analysis of basic data structures, abstract data types, modules, laziness, and streams."
0.8761,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.",The functional paradigm demonstrates elegant solutions to many programming problems.
0.8784,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.","Discuss, use, and apply the fundamentals of data structures, algorithms, and design; create, implement, and debug algorithms for solving simple problems, including recursively, using divide-and-conquer, and via decomposition."
0.8817,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.","The Advanced version of this course covers these topics in more depth, allowing students to deepen their understanding and experience."
0.8878,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.","Apply fundamental programming concepts, using a functional programming language, to solve simple problems."
0.8884,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.",Describe and apply alternative computational paradigms to simple problems.
0.8950,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.",The course also introduces students to standard productivity tools for software development that will be used throughout the course and remainder of the computer science degree.
0.8957,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.","Describe, understand and evolve programs, via documentation, testing, and debugging."
0.8976,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.","Data structures and algorithms, the key concepts at the core of computer science, receive their first treatment in this course. The course addresses both functional and imperative programming paradigms."
0.9009,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.",It introduces students to the field of computer science as a discipline for solving problems through computation and provides the foundation for more advanced courses on programming and software development.
0.9016,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.","The course also introduces imperative programming as an alternative paradigm to functional programming, highlighting similarities and contrasting differences."
0.9149,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.","The course covers functional programming in depth, developing the core idea of functions operating on data structures."
0.8418,The lectures will also address recent literature describing advances in operating systems.,"Distinguish language definition from implementation, syntax and parsing from semantics and evaluation."
0.8459,The lectures will also address recent literature describing advances in operating systems.,"Students learn the basic ingredients of imperative programs: mutable variables, sequencing, conditionals, iteration, functions, eager evaluation, and side effects."
0.8517,The lectures will also address recent literature describing advances in operating systems.,"Discuss, use, and apply the fundamentals of data structures, algorithms, and design; create, implement, and debug algorithms for solving simple problems, including recursively, using divide-and-conquer, and via decomposition."
0.8527,The lectures will also address recent literature describing advances in operating systems.,"Students learn the organization of programming languages using types, how programs are evaluated (reduction), functional composition, recursive functions, algebraic data types, pattern matching, parametric polymorphism, higher-order functions."
0.8552,The lectures will also address recent literature describing advances in operating systems.,"Discuss basic algorithmic analysis for simple algorithms; determine appropriate algorithmic approaches to a problem (brute-force, greedy, divide-and-conquer, recursive backtracking, heuristic, dynamic programming)."
0.8721,The lectures will also address recent literature describing advances in operating systems.,"The Advanced version of this course covers these topics in more depth, allowing students to deepen their understanding and experience."
0.8740,The lectures will also address recent literature describing advances in operating systems.,"Describe, understand and evolve programs, via documentation, testing, and debugging."
0.8805,The lectures will also address recent literature describing advances in operating systems.,"Students also gain exposure to structural induction and proof, introduction to asymptotic analysis of basic data structures, abstract data types, modules, laziness, and streams."
0.8875,The lectures will also address recent literature describing advances in operating systems.,This course is the first of three core computer science courses on programming.
0.8899,The lectures will also address recent literature describing advances in operating systems.,"Apply fundamental programming concepts, using a functional programming language, to solve simple problems."
0.8912,The lectures will also address recent literature describing advances in operating systems.,Understand the legal context for protection of software as intellectual property.
0.8941,The lectures will also address recent literature describing advances in operating systems.,It introduces students to the field of computer science as a discipline for solving problems through computation and provides the foundation for more advanced courses on programming and software development.
0.8947,The lectures will also address recent literature describing advances in operating systems.,These include distributed software revision control systems.
0.8970,The lectures will also address recent literature describing advances in operating systems.,"Data structures and algorithms, the key concepts at the core of computer science, receive their first treatment in this course. The course addresses both functional and imperative programming paradigms."
0.8974,The lectures will also address recent literature describing advances in operating systems.,Understand basic types and the benefits of static typing.
0.8984,The lectures will also address recent literature describing advances in operating systems.,The course also introduces students to standard productivity tools for software development that will be used throughout the course and remainder of the computer science degree.
0.9047,The lectures will also address recent literature describing advances in operating systems.,The functional paradigm demonstrates elegant solutions to many programming problems.
0.9126,The lectures will also address recent literature describing advances in operating systems.,Describe and apply alternative computational paradigms to simple problems.
0.9127,The lectures will also address recent literature describing advances in operating systems.,"The course covers functional programming in depth, developing the core idea of functions operating on data structures."
0.9146,The lectures will also address recent literature describing advances in operating systems.,"The course also introduces imperative programming as an alternative paradigm to functional programming, highlighting similarities and contrasting differences."
