score,s1,s2
0.8072,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.",Compute entropy and mutual information of random variables.
0.8500,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.",Know the basic concepts regarding communications over noisy channels.
0.8601,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.",Understand the principles of data compression.
0.8667,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.","Understand some key theorems and inequalities that quantify essential limitations on compression, communication and inference."
0.8692,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.","This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference."
0.8699,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.",Information theory studies the fundamental limits of the representation and transmission of information.
0.8779,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.","Understand and apply fundamental concepts in information theory such as probability, entropy, information content and their inter-relationships."
0.8809,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.",Implement and analyse basic coding and compression algorithms.
0.8833,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.",Understand the relationship of information theoretical principles and Bayesian inference in data modelling and pattern recognition.
0.8070,"These include: common patterns in software vulnerabilities, such as stack-based buffer overflow, format string vulnerabilities, and heap-based vulnerabilities; exploitation techniques such as code injection, return-oriented-programming; techniques for vulnerability discovery, such as program binaries reverse engineering, fuzzing and symbolic execution; and mitigation techniques such as memory protection mechanisms, input sanitation, and control flow integrity protection.",Compute entropy and mutual information of random variables.
0.8168,"These include: common patterns in software vulnerabilities, such as stack-based buffer overflow, format string vulnerabilities, and heap-based vulnerabilities; exploitation techniques such as code injection, return-oriented-programming; techniques for vulnerability discovery, such as program binaries reverse engineering, fuzzing and symbolic execution; and mitigation techniques such as memory protection mechanisms, input sanitation, and control flow integrity protection.",Understand the principles of data compression.
0.8228,"These include: common patterns in software vulnerabilities, such as stack-based buffer overflow, format string vulnerabilities, and heap-based vulnerabilities; exploitation techniques such as code injection, return-oriented-programming; techniques for vulnerability discovery, such as program binaries reverse engineering, fuzzing and symbolic execution; and mitigation techniques such as memory protection mechanisms, input sanitation, and control flow integrity protection.",Information theory studies the fundamental limits of the representation and transmission of information.
0.8279,"These include: common patterns in software vulnerabilities, such as stack-based buffer overflow, format string vulnerabilities, and heap-based vulnerabilities; exploitation techniques such as code injection, return-oriented-programming; techniques for vulnerability discovery, such as program binaries reverse engineering, fuzzing and symbolic execution; and mitigation techniques such as memory protection mechanisms, input sanitation, and control flow integrity protection.",Know the basic concepts regarding communications over noisy channels.
0.8592,"These include: common patterns in software vulnerabilities, such as stack-based buffer overflow, format string vulnerabilities, and heap-based vulnerabilities; exploitation techniques such as code injection, return-oriented-programming; techniques for vulnerability discovery, such as program binaries reverse engineering, fuzzing and symbolic execution; and mitigation techniques such as memory protection mechanisms, input sanitation, and control flow integrity protection.",Implement and analyse basic coding and compression algorithms.
0.8638,"These include: common patterns in software vulnerabilities, such as stack-based buffer overflow, format string vulnerabilities, and heap-based vulnerabilities; exploitation techniques such as code injection, return-oriented-programming; techniques for vulnerability discovery, such as program binaries reverse engineering, fuzzing and symbolic execution; and mitigation techniques such as memory protection mechanisms, input sanitation, and control flow integrity protection.","This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference."
