score,s1,s2
0.8340,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.","Inheritance, polymorphism, and parametric types are taught, as well as concepts such as boxing and auto boxing."
0.8348,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.","The Advanced version of this course covers these topics in more depth, allowing students to deepen their understanding and experience."
0.8556,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.",The important role of standard libraries and their collection types will be emphasized.  GUI programming will be introduced.
0.8591,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.","Students will be introduced to an industrial strength object oriented programming language, extending their understanding of the imperative programming paradigm with a solid grounding in object oriented programming."
0.8644,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.","Apply basic algorithmic analysis to simple algorithms; use appropriate algorithmic approaches to solve problems (brute-force, divide-and-conquer, recursive backtracking, heuristic)."
0.8648,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.","Use, implement, and evaluate fundamental data structures and associated algorithms; create, implement, debug, and evaluate algorithms for solving substantial problems, including recursively, using divide-and-conquer, and via decomposition; implement an abstract data type."
0.8656,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.",This course introduces students to the fundamentals of software development with a substantial group software project at its center.
0.8675,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.","The course includes a deeper treatment of data structures, using hash tables, trees and lists, which are used to provide concrete implementations of abstract library collection types."
0.8721,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.","Distinguish language definition from implementation, syntax and parsing from semantics and evaluation, understand how program state maps to memory (globals, local, heap), and understand the implications of heap reachability for memory management."
0.8741,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.",The theory of data structures and their time and space complexity will thus be tied to the practice of using standard collections such as those offered by object oriented languages.
0.8827,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.","Deliver and evaluate basic technical documents, presentations, and group interactions, using appropriate tools."
0.8845,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.","The foundations of software engineering including: major development paradigms (such as big plan up front, agile, and formal methods), risk are introduced."
0.8847,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.","Major foci are data structures, object oriented programming, and an introduction to software engineering."
0.8848,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.","Apply fundamental programming concepts, using an object oriented programming language, to solve substantial problems."
0.8901,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.","Students will extend their understanding of software productivity tools, using revision control for group work, and be introduced to test-driven development as an integral part of software construction."
0.8936,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.","Understand the basics of event-driven programming, and its use in constructing GUIs"
0.9010,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.","Develop, understand, test, and evolve substantial programs using a modern IDE, and associated configuration tools; understand common coding errors and how to avoid them; practice fundamental defensive programming; perform individual and team program reviews; use established design principles to organize a software system."
0.8164,"These include: common patterns in software vulnerabilities, such as stack-based buffer overflow, format string vulnerabilities, and heap-based vulnerabilities; exploitation techniques such as code injection, return-oriented-programming; techniques for vulnerability discovery, such as program binaries reverse engineering, fuzzing and symbolic execution; and mitigation techniques such as memory protection mechanisms, input sanitation, and control flow integrity protection.","The Advanced version of this course covers these topics in more depth, allowing students to deepen their understanding and experience."
