score,s1,s2
0.8244,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.",Students will also improve their ability to communicate with the multi-disciplinary engineering team and the community at large.
0.8280,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.",Students will also improve their ability to function as an individual and as a team leader and member in multi-disciplinary and multi-cultural teams.
0.8327,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.",Systems concepts.
0.8440,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.",Students will also improve their understanding of and commitment to ethical and professional responsibilities.
0.8519,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.","Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply."
0.8539,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.",Students will also improve their ability to understand and solve complex and ill-defined problems.
0.8720,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.","Preliminary system design: subsystem design requirements, design review."
0.8733,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.",describe the holistic and multi-disciplinary nature of complex engineering projects.
0.8754,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.",describe the Systems Engineering life-cycle.
0.8763,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.","Design testing, evaluation and validation."
0.8766,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.",The Systems Engineering life-cycle and processes.
0.8772,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.","Detailed design and development: Detailed design requirements and design engineering activities; review and feedback, and incorporation of design changes."
0.8780,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.",identify and explain the activities involved in each phase of the Systems Engineering life-cycle.
0.8781,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.",explain the role of Software Engineering within the broader context of Systems Engineering.
0.8785,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.",Design for sustainability: approaches that integrate sustainability principles into the design process.
0.8798,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.",Integration of Systems Engineering and Software Engineering activities.
0.8872,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.","Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems."
0.8894,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.","Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams."
0.9029,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.","Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification."
0.7943,"These include: common patterns in software vulnerabilities, such as stack-based buffer overflow, format string vulnerabilities, and heap-based vulnerabilities; exploitation techniques such as code injection, return-oriented-programming; techniques for vulnerability discovery, such as program binaries reverse engineering, fuzzing and symbolic execution; and mitigation techniques such as memory protection mechanisms, input sanitation, and control flow integrity protection.",Students will also improve their ability to communicate with the multi-disciplinary engineering team and the community at large.
