score,s1,s2
0.8242,"This course covers a range of concepts, techniques and technologies in network security.",Have an awareness of good program organisation.
0.8617,"This course covers a range of concepts, techniques and technologies in network security.",Be able to describe and design small computer programs using both procedural and object-oriented methodologies.
0.8672,"This course covers a range of concepts, techniques and technologies in network security.",There is an emphasis on designing and writing correct code.
0.8702,"This course covers a range of concepts, techniques and technologies in network security.",Both top-down and object oriented design are taught.
0.8733,"This course covers a range of concepts, techniques and technologies in network security.","Design, write and debug small programs to solve practical problems of a scientific nature."
0.8761,"This course covers a range of concepts, techniques and technologies in network security.",Testing and debugging are seen as integral to the programming enterprise.
0.8832,"This course covers a range of concepts, techniques and technologies in network security.",Have a practical understanding of the processing of scientific data.
0.8861,"This course covers a range of concepts, techniques and technologies in network security.",Have an understanding of practical aspects of machine architecture including finite precision and rounding errors.
0.8942,"This course covers a range of concepts, techniques and technologies in network security.",The course will be taught using one or more programming languages which are widely applicable to scientific work.
0.8994,"This course covers a range of concepts, techniques and technologies in network security.",Have an understanding of some widely-used algorithms.
0.9071,"This course covers a range of concepts, techniques and technologies in network security.",There will be an introduction to widely-used computer science algorithms and to machine architecture.
0.9080,"This course covers a range of concepts, techniques and technologies in network security.","The course emphasises technical programming, the simulation of scientific systems and the processing of scientific data."
0.9093,"This course covers a range of concepts, techniques and technologies in network security.",This course teaches introductory programming within a problem solving framework applicable to the sciences.
0.7920,"This includes an overview of relevant network protocols and cryptography; analyses of designs and implementations of security protocols, including basic tools and techniques; an understanding of network threats and attacks such as eavesdropping, spoofing, protocol failures, DoS attacks and man-in-the-middle attacks; network defence including threat analysis and identification, architecture control, intrusion detection and layered security.",Have an awareness of good program organisation.
0.8353,"This includes an overview of relevant network protocols and cryptography; analyses of designs and implementations of security protocols, including basic tools and techniques; an understanding of network threats and attacks such as eavesdropping, spoofing, protocol failures, DoS attacks and man-in-the-middle attacks; network defence including threat analysis and identification, architecture control, intrusion detection and layered security.",There is an emphasis on designing and writing correct code.
