score,s1,s2
0.8277,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"Students learn the basic ingredients of imperative programs: mutable variables, sequencing, conditionals, iteration, functions, eager evaluation, and side effects."
0.8326,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"Distinguish language definition from implementation, syntax and parsing from semantics and evaluation."
0.8449,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"Students learn the organization of programming languages using types, how programs are evaluated (reduction), functional composition, recursive functions, algebraic data types, pattern matching, parametric polymorphism, higher-order functions."
0.8477,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"Discuss basic algorithmic analysis for simple algorithms; determine appropriate algorithmic approaches to a problem (brute-force, greedy, divide-and-conquer, recursive backtracking, heuristic, dynamic programming)."
0.8531,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,These include distributed software revision control systems.
0.8567,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"Discuss, use, and apply the fundamentals of data structures, algorithms, and design; create, implement, and debug algorithms for solving simple problems, including recursively, using divide-and-conquer, and via decomposition."
0.8636,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"Describe, understand and evolve programs, via documentation, testing, and debugging."
0.8655,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,Understand basic types and the benefits of static typing.
0.8666,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"Students also gain exposure to structural induction and proof, introduction to asymptotic analysis of basic data structures, abstract data types, modules, laziness, and streams."
0.8788,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,Understand the legal context for protection of software as intellectual property.
0.8867,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,The functional paradigm demonstrates elegant solutions to many programming problems.
0.8907,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,Describe and apply alternative computational paradigms to simple problems.
0.8999,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"The Advanced version of this course covers these topics in more depth, allowing students to deepen their understanding and experience."
0.9000,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"Apply fundamental programming concepts, using a functional programming language, to solve simple problems."
0.9087,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"The course also introduces imperative programming as an alternative paradigm to functional programming, highlighting similarities and contrasting differences."
0.9130,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,This course is the first of three core computer science courses on programming.
0.9148,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"The course covers functional programming in depth, developing the core idea of functions operating on data structures."
0.9177,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,The course also introduces students to standard productivity tools for software development that will be used throughout the course and remainder of the computer science degree.
0.9217,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"Data structures and algorithms, the key concepts at the core of computer science, receive their first treatment in this course. The course addresses both functional and imperative programming paradigms."
0.9451,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,It introduces students to the field of computer science as a discipline for solving problems through computation and provides the foundation for more advanced courses on programming and software development.
0.8579,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,"Distinguish language definition from implementation, syntax and parsing from semantics and evaluation."
0.8585,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,"Students learn the basic ingredients of imperative programs: mutable variables, sequencing, conditionals, iteration, functions, eager evaluation, and side effects."
0.8689,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,"The Advanced version of this course covers these topics in more depth, allowing students to deepen their understanding and experience."
