score,s1,s2
0.8092,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.",Compute entropy and mutual information of random variables.
0.8387,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.",Understand the principles of data compression.
0.8530,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.",Implement and analyse basic coding and compression algorithms.
0.8634,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.","This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference."
0.8659,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.",Understand the relationship of information theoretical principles and Bayesian inference in data modelling and pattern recognition.
0.8776,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.","Understand some key theorems and inequalities that quantify essential limitations on compression, communication and inference."
0.8796,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.",Information theory studies the fundamental limits of the representation and transmission of information.
0.8799,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.",Know the basic concepts regarding communications over noisy channels.
0.9004,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.","Understand and apply fundamental concepts in information theory such as probability, entropy, information content and their inter-relationships."
0.8185,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.",Compute entropy and mutual information of random variables.
0.8692,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.","This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference."
0.8778,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.",Understand the principles of data compression.
0.8798,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.",Implement and analyse basic coding and compression algorithms.
0.8848,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.","Understand some key theorems and inequalities that quantify essential limitations on compression, communication and inference."
0.8934,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.",Information theory studies the fundamental limits of the representation and transmission of information.
0.8938,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.",Know the basic concepts regarding communications over noisy channels.
0.9014,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.",Understand the relationship of information theoretical principles and Bayesian inference in data modelling and pattern recognition.
0.9022,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.","Understand and apply fundamental concepts in information theory such as probability, entropy, information content and their inter-relationships."
0.8198,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.",Compute entropy and mutual information of random variables.
0.8604,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.","This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference."
0.8681,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.","Understand some key theorems and inequalities that quantify essential limitations on compression, communication and inference."
0.8726,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.",Implement and analyse basic coding and compression algorithms.
0.8732,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.",Understand the principles of data compression.
0.8800,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.",Information theory studies the fundamental limits of the representation and transmission of information.
0.8864,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.",Know the basic concepts regarding communications over noisy channels.
0.8879,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.",Understand the relationship of information theoretical principles and Bayesian inference in data modelling and pattern recognition.
0.8886,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.","Understand and apply fundamental concepts in information theory such as probability, entropy, information content and their inter-relationships."
0.8095,Systems concepts.,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference."
0.8352,Systems concepts.,Compute entropy and mutual information of random variables.
0.8583,Systems concepts.,Information theory studies the fundamental limits of the representation and transmission of information.
0.8731,Systems concepts.,Implement and analyse basic coding and compression algorithms.
0.8842,Systems concepts.,"Understand some key theorems and inequalities that quantify essential limitations on compression, communication and inference."
0.8855,Systems concepts.,"Understand and apply fundamental concepts in information theory such as probability, entropy, information content and their inter-relationships."
0.8896,Systems concepts.,Understand the principles of data compression.
0.8900,Systems concepts.,Understand the relationship of information theoretical principles and Bayesian inference in data modelling and pattern recognition.
0.9009,Systems concepts.,Know the basic concepts regarding communications over noisy channels.
0.8277,The Systems Engineering life-cycle and processes.,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference."
0.8371,The Systems Engineering life-cycle and processes.,Compute entropy and mutual information of random variables.
0.8770,The Systems Engineering life-cycle and processes.,Information theory studies the fundamental limits of the representation and transmission of information.
0.8777,The Systems Engineering life-cycle and processes.,"Understand some key theorems and inequalities that quantify essential limitations on compression, communication and inference."
0.8790,The Systems Engineering life-cycle and processes.,Implement and analyse basic coding and compression algorithms.
0.8807,The Systems Engineering life-cycle and processes.,Understand the principles of data compression.
0.8893,The Systems Engineering life-cycle and processes.,Know the basic concepts regarding communications over noisy channels.
0.8917,The Systems Engineering life-cycle and processes.,Understand the relationship of information theoretical principles and Bayesian inference in data modelling and pattern recognition.
0.8965,The Systems Engineering life-cycle and processes.,"Understand and apply fundamental concepts in information theory such as probability, entropy, information content and their inter-relationships."
0.8395,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification.",Compute entropy and mutual information of random variables.
0.8616,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification.","This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference."
0.8618,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification.",Information theory studies the fundamental limits of the representation and transmission of information.
0.8637,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification.",Understand the principles of data compression.
