score,s1,s2
0.8356,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.",Have an awareness of good program organisation.
0.8747,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.",Both top-down and object oriented design are taught.
0.8747,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.",There is an emphasis on designing and writing correct code.
0.8828,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.",Have a practical understanding of the processing of scientific data.
0.8843,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.",Have an understanding of practical aspects of machine architecture including finite precision and rounding errors.
0.8855,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.",Be able to describe and design small computer programs using both procedural and object-oriented methodologies.
0.8874,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.",Have an understanding of some widely-used algorithms.
0.8895,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.","Design, write and debug small programs to solve practical problems of a scientific nature."
0.8931,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.",There will be an introduction to widely-used computer science algorithms and to machine architecture.
0.8979,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.","The course emphasises technical programming, the simulation of scientific systems and the processing of scientific data."
0.8987,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.",This course teaches introductory programming within a problem solving framework applicable to the sciences.
0.8987,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.",Testing and debugging are seen as integral to the programming enterprise.
0.9011,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole.",The course will be taught using one or more programming languages which are widely applicable to scientific work.
0.8641,The lectures will also address recent literature describing advances in operating systems.,Have an awareness of good program organisation.
0.8725,The lectures will also address recent literature describing advances in operating systems.,Both top-down and object oriented design are taught.
0.8729,The lectures will also address recent literature describing advances in operating systems.,Be able to describe and design small computer programs using both procedural and object-oriented methodologies.
0.8801,The lectures will also address recent literature describing advances in operating systems.,There is an emphasis on designing and writing correct code.
0.8853,The lectures will also address recent literature describing advances in operating systems.,"Design, write and debug small programs to solve practical problems of a scientific nature."
0.8892,The lectures will also address recent literature describing advances in operating systems.,Testing and debugging are seen as integral to the programming enterprise.
0.8908,The lectures will also address recent literature describing advances in operating systems.,Have a practical understanding of the processing of scientific data.
0.8987,The lectures will also address recent literature describing advances in operating systems.,Have an understanding of practical aspects of machine architecture including finite precision and rounding errors.
0.9011,The lectures will also address recent literature describing advances in operating systems.,"The course emphasises technical programming, the simulation of scientific systems and the processing of scientific data."
0.9058,The lectures will also address recent literature describing advances in operating systems.,Have an understanding of some widely-used algorithms.
0.9115,The lectures will also address recent literature describing advances in operating systems.,This course teaches introductory programming within a problem solving framework applicable to the sciences.
0.9126,The lectures will also address recent literature describing advances in operating systems.,The course will be taught using one or more programming languages which are widely applicable to scientific work.
0.9204,The lectures will also address recent literature describing advances in operating systems.,There will be an introduction to widely-used computer science algorithms and to machine architecture.
0.8119,"The following topics are addressed: system programming and its facilities (including I/O, signals, job control, interprocess communication, sockets, transport layers, remote operations), system calls and their relation to the system libraries, process management and coordination, implementation of message passing, memory management, interrupt handling, real-time clocks, device-independent input/output, serial-line drivers, network communication, disk drivers, deadlock avoidance, scheduling paradigms, file systems, security.",Have an awareness of good program organisation.
0.8391,"The following topics are addressed: system programming and its facilities (including I/O, signals, job control, interprocess communication, sockets, transport layers, remote operations), system calls and their relation to the system libraries, process management and coordination, implementation of message passing, memory management, interrupt handling, real-time clocks, device-independent input/output, serial-line drivers, network communication, disk drivers, deadlock avoidance, scheduling paradigms, file systems, security.",There is an emphasis on designing and writing correct code.
0.8404,"The following topics are addressed: system programming and its facilities (including I/O, signals, job control, interprocess communication, sockets, transport layers, remote operations), system calls and their relation to the system libraries, process management and coordination, implementation of message passing, memory management, interrupt handling, real-time clocks, device-independent input/output, serial-line drivers, network communication, disk drivers, deadlock avoidance, scheduling paradigms, file systems, security.",Have an understanding of some widely-used algorithms.
0.8449,"The following topics are addressed: system programming and its facilities (including I/O, signals, job control, interprocess communication, sockets, transport layers, remote operations), system calls and their relation to the system libraries, process management and coordination, implementation of message passing, memory management, interrupt handling, real-time clocks, device-independent input/output, serial-line drivers, network communication, disk drivers, deadlock avoidance, scheduling paradigms, file systems, security.",Have a practical understanding of the processing of scientific data.
