score,s1,s2
0.8698,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.","Distinguish language definition from implementation, syntax and parsing from semantics and evaluation."
0.8786,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.","Students learn the basic ingredients of imperative programs: mutable variables, sequencing, conditionals, iteration, functions, eager evaluation, and side effects."
0.8788,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.",These include distributed software revision control systems.
0.8841,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.",Understand the legal context for protection of software as intellectual property.
0.8855,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.","Discuss basic algorithmic analysis for simple algorithms; determine appropriate algorithmic approaches to a problem (brute-force, greedy, divide-and-conquer, recursive backtracking, heuristic, dynamic programming)."
0.8923,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.","Students learn the organization of programming languages using types, how programs are evaluated (reduction), functional composition, recursive functions, algebraic data types, pattern matching, parametric polymorphism, higher-order functions."
0.8974,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.",Understand basic types and the benefits of static typing.
0.9024,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.","Discuss, use, and apply the fundamentals of data structures, algorithms, and design; create, implement, and debug algorithms for solving simple problems, including recursively, using divide-and-conquer, and via decomposition."
0.9047,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.","Students also gain exposure to structural induction and proof, introduction to asymptotic analysis of basic data structures, abstract data types, modules, laziness, and streams."
0.9091,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.","Describe, understand and evolve programs, via documentation, testing, and debugging."
0.9105,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.",The functional paradigm demonstrates elegant solutions to many programming problems.
0.9159,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.",This course is the first of three core computer science courses on programming.
0.9196,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.",Describe and apply alternative computational paradigms to simple problems.
0.9284,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.","Apply fundamental programming concepts, using a functional programming language, to solve simple problems."
0.9288,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.","The course also introduces imperative programming as an alternative paradigm to functional programming, highlighting similarities and contrasting differences."
0.9310,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.","The Advanced version of this course covers these topics in more depth, allowing students to deepen their understanding and experience."
0.9314,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.","Data structures and algorithms, the key concepts at the core of computer science, receive their first treatment in this course. The course addresses both functional and imperative programming paradigms."
0.9350,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.","The course covers functional programming in depth, developing the core idea of functions operating on data structures."
0.9465,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.",It introduces students to the field of computer science as a discipline for solving problems through computation and provides the foundation for more advanced courses on programming and software development.
0.9473,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.",The course also introduces students to standard productivity tools for software development that will be used throughout the course and remainder of the computer science degree.
0.8671,Students will gain further experience with industry standard revision control and integrated development environment (IDE) tools.,"Distinguish language definition from implementation, syntax and parsing from semantics and evaluation."
0.8718,Students will gain further experience with industry standard revision control and integrated development environment (IDE) tools.,"Students learn the basic ingredients of imperative programs: mutable variables, sequencing, conditionals, iteration, functions, eager evaluation, and side effects."
0.8750,Students will gain further experience with industry standard revision control and integrated development environment (IDE) tools.,"Discuss basic algorithmic analysis for simple algorithms; determine appropriate algorithmic approaches to a problem (brute-force, greedy, divide-and-conquer, recursive backtracking, heuristic, dynamic programming)."
0.8773,Students will gain further experience with industry standard revision control and integrated development environment (IDE) tools.,"Discuss, use, and apply the fundamentals of data structures, algorithms, and design; create, implement, and debug algorithms for solving simple problems, including recursively, using divide-and-conquer, and via decomposition."
0.8790,Students will gain further experience with industry standard revision control and integrated development environment (IDE) tools.,"Students learn the organization of programming languages using types, how programs are evaluated (reduction), functional composition, recursive functions, algebraic data types, pattern matching, parametric polymorphism, higher-order functions."
0.8861,Students will gain further experience with industry standard revision control and integrated development environment (IDE) tools.,Understand basic types and the benefits of static typing.
0.8870,Students will gain further experience with industry standard revision control and integrated development environment (IDE) tools.,Understand the legal context for protection of software as intellectual property.
0.8878,Students will gain further experience with industry standard revision control and integrated development environment (IDE) tools.,The functional paradigm demonstrates elegant solutions to many programming problems.
0.8903,Students will gain further experience with industry standard revision control and integrated development environment (IDE) tools.,This course is the first of three core computer science courses on programming.
0.8945,Students will gain further experience with industry standard revision control and integrated development environment (IDE) tools.,"Data structures and algorithms, the key concepts at the core of computer science, receive their first treatment in this course. The course addresses both functional and imperative programming paradigms."
0.8959,Students will gain further experience with industry standard revision control and integrated development environment (IDE) tools.,"Students also gain exposure to structural induction and proof, introduction to asymptotic analysis of basic data structures, abstract data types, modules, laziness, and streams."
0.8981,Students will gain further experience with industry standard revision control and integrated development environment (IDE) tools.,Describe and apply alternative computational paradigms to simple problems.
0.8996,Students will gain further experience with industry standard revision control and integrated development environment (IDE) tools.,"Apply fundamental programming concepts, using a functional programming language, to solve simple problems."
0.9046,Students will gain further experience with industry standard revision control and integrated development environment (IDE) tools.,"The course covers functional programming in depth, developing the core idea of functions operating on data structures."
0.9053,Students will gain further experience with industry standard revision control and integrated development environment (IDE) tools.,"The course also introduces imperative programming as an alternative paradigm to functional programming, highlighting similarities and contrasting differences."
0.9057,Students will gain further experience with industry standard revision control and integrated development environment (IDE) tools.,These include distributed software revision control systems.
