score,s1,s2
0.8587,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"Because they can make or break a day, understanding how networks work, and how they should be set up and managed to for reliability, scalability, mobility, and security is of the utmost importance to us."
0.8659,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,Apply logical and physical networks at levels from the local area to the Internet.
0.8681,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"Apply network design principles, topologies, architectures, and their components."
0.8695,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"Modern communication technologies such as WiFi, Bring Your Own Device (BYOD), and Internet of Things (IoT) help us to stay connected with our family, friends, and work regardless of present location."
0.8703,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"Networked Information Systems (NISs) are becoming an essential part of everyday experiences, in our kitchen appliances, cars, and public transport and for Internet banking and shopping."
0.8714,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"Analyse the role of network standards, protocols, and layered models."
0.8819,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"Discuss how network applications and their components work in real-life socio-economic, ethical, and legal contexts and evaluate their risks."
0.8824,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,Create a virtual machine and apply tools for packet analysis and file encryption in a lab environment.
0.8826,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,Data communications and computer networking systems are growing rapidly in both size and function. It is impossible to think of a successful business day without the Internet.
0.8834,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"You will also develop a working knowledge of measuring risks and security threats and considering network monitoring and management procedures. Finally, you will build an ethics awareness and the communication skills needed to apply these networking concepts to a range of real-life analytical scenarios."
0.8838,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"You will have the foundational basis to understand, evaluate, and compare new technologies and their applications."
0.9166,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"In this course, you will learn fundamental concepts of data communication and networking in addition to gaining a working knowledge of network scalability, mobility, security, and managing capabilities."
0.8550,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,"Modern communication technologies such as WiFi, Bring Your Own Device (BYOD), and Internet of Things (IoT) help us to stay connected with our family, friends, and work regardless of present location."
0.8734,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,"Because they can make or break a day, understanding how networks work, and how they should be set up and managed to for reliability, scalability, mobility, and security is of the utmost importance to us."
0.8885,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,"Networked Information Systems (NISs) are becoming an essential part of everyday experiences, in our kitchen appliances, cars, and public transport and for Internet banking and shopping."
0.8897,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,Apply logical and physical networks at levels from the local area to the Internet.
0.8908,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,Data communications and computer networking systems are growing rapidly in both size and function. It is impossible to think of a successful business day without the Internet.
0.9007,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,"You will have the foundational basis to understand, evaluate, and compare new technologies and their applications."
0.9023,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,"You will also develop a working knowledge of measuring risks and security threats and considering network monitoring and management procedures. Finally, you will build an ethics awareness and the communication skills needed to apply these networking concepts to a range of real-life analytical scenarios."
0.9041,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,Create a virtual machine and apply tools for packet analysis and file encryption in a lab environment.
0.9054,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,"Analyse the role of network standards, protocols, and layered models."
0.9056,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,"Apply network design principles, topologies, architectures, and their components."
0.9097,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,"In this course, you will learn fundamental concepts of data communication and networking in addition to gaining a working knowledge of network scalability, mobility, security, and managing capabilities."
0.9100,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,"Discuss how network applications and their components work in real-life socio-economic, ethical, and legal contexts and evaluate their risks."
0.8500,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.","Because they can make or break a day, understanding how networks work, and how they should be set up and managed to for reliability, scalability, mobility, and security is of the utmost importance to us."
0.8622,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.","Modern communication technologies such as WiFi, Bring Your Own Device (BYOD), and Internet of Things (IoT) help us to stay connected with our family, friends, and work regardless of present location."
0.8663,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.","You will have the foundational basis to understand, evaluate, and compare new technologies and their applications."
0.8684,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.",Data communications and computer networking systems are growing rapidly in both size and function. It is impossible to think of a successful business day without the Internet.
0.8717,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.",Apply logical and physical networks at levels from the local area to the Internet.
