score,s1,s2
0.7951,"This course covers a range of concepts, techniques and technologies in network security.",Compute entropy and mutual information of random variables.
0.8725,"This course covers a range of concepts, techniques and technologies in network security.",Information theory studies the fundamental limits of the representation and transmission of information.
0.8746,"This course covers a range of concepts, techniques and technologies in network security.",Understand the principles of data compression.
0.8754,"This course covers a range of concepts, techniques and technologies in network security.","Understand some key theorems and inequalities that quantify essential limitations on compression, communication and inference."
0.8770,"This course covers a range of concepts, techniques and technologies in network security.",Understand the relationship of information theoretical principles and Bayesian inference in data modelling and pattern recognition.
0.8825,"This course covers a range of concepts, techniques and technologies in network security.",Implement and analyse basic coding and compression algorithms.
0.8844,"This course covers a range of concepts, techniques and technologies in network security.","This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference."
0.8863,"This course covers a range of concepts, techniques and technologies in network security.","Understand and apply fundamental concepts in information theory such as probability, entropy, information content and their inter-relationships."
0.8864,"This course covers a range of concepts, techniques and technologies in network security.",Know the basic concepts regarding communications over noisy channels.
0.8002,"This includes an overview of relevant network protocols and cryptography; analyses of designs and implementations of security protocols, including basic tools and techniques; an understanding of network threats and attacks such as eavesdropping, spoofing, protocol failures, DoS attacks and man-in-the-middle attacks; network defence including threat analysis and identification, architecture control, intrusion detection and layered security.",Compute entropy and mutual information of random variables.
0.8323,"This includes an overview of relevant network protocols and cryptography; analyses of designs and implementations of security protocols, including basic tools and techniques; an understanding of network threats and attacks such as eavesdropping, spoofing, protocol failures, DoS attacks and man-in-the-middle attacks; network defence including threat analysis and identification, architecture control, intrusion detection and layered security.",Understand the principles of data compression.
0.8428,"This includes an overview of relevant network protocols and cryptography; analyses of designs and implementations of security protocols, including basic tools and techniques; an understanding of network threats and attacks such as eavesdropping, spoofing, protocol failures, DoS attacks and man-in-the-middle attacks; network defence including threat analysis and identification, architecture control, intrusion detection and layered security.",Know the basic concepts regarding communications over noisy channels.
0.8486,"This includes an overview of relevant network protocols and cryptography; analyses of designs and implementations of security protocols, including basic tools and techniques; an understanding of network threats and attacks such as eavesdropping, spoofing, protocol failures, DoS attacks and man-in-the-middle attacks; network defence including threat analysis and identification, architecture control, intrusion detection and layered security.",Information theory studies the fundamental limits of the representation and transmission of information.
0.8660,"This includes an overview of relevant network protocols and cryptography; analyses of designs and implementations of security protocols, including basic tools and techniques; an understanding of network threats and attacks such as eavesdropping, spoofing, protocol failures, DoS attacks and man-in-the-middle attacks; network defence including threat analysis and identification, architecture control, intrusion detection and layered security.","Understand some key theorems and inequalities that quantify essential limitations on compression, communication and inference."
0.8685,"This includes an overview of relevant network protocols and cryptography; analyses of designs and implementations of security protocols, including basic tools and techniques; an understanding of network threats and attacks such as eavesdropping, spoofing, protocol failures, DoS attacks and man-in-the-middle attacks; network defence including threat analysis and identification, architecture control, intrusion detection and layered security.",Implement and analyse basic coding and compression algorithms.
0.8743,"This includes an overview of relevant network protocols and cryptography; analyses of designs and implementations of security protocols, including basic tools and techniques; an understanding of network threats and attacks such as eavesdropping, spoofing, protocol failures, DoS attacks and man-in-the-middle attacks; network defence including threat analysis and identification, architecture control, intrusion detection and layered security.",Understand the relationship of information theoretical principles and Bayesian inference in data modelling and pattern recognition.
0.8748,"This includes an overview of relevant network protocols and cryptography; analyses of designs and implementations of security protocols, including basic tools and techniques; an understanding of network threats and attacks such as eavesdropping, spoofing, protocol failures, DoS attacks and man-in-the-middle attacks; network defence including threat analysis and identification, architecture control, intrusion detection and layered security.","Understand and apply fundamental concepts in information theory such as probability, entropy, information content and their inter-relationships."
0.8944,"This includes an overview of relevant network protocols and cryptography; analyses of designs and implementations of security protocols, including basic tools and techniques; an understanding of network threats and attacks such as eavesdropping, spoofing, protocol failures, DoS attacks and man-in-the-middle attacks; network defence including threat analysis and identification, architecture control, intrusion detection and layered security.","This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference."
0.8250,"The course features hands-on lectures and labs to analyse network vulnerabilities, and design and implement appropriate defensive techniques.",Compute entropy and mutual information of random variables.
0.8586,"The course features hands-on lectures and labs to analyse network vulnerabilities, and design and implement appropriate defensive techniques.",Information theory studies the fundamental limits of the representation and transmission of information.
0.8648,"The course features hands-on lectures and labs to analyse network vulnerabilities, and design and implement appropriate defensive techniques.",Understand the principles of data compression.
0.8764,"The course features hands-on lectures and labs to analyse network vulnerabilities, and design and implement appropriate defensive techniques.","This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference."
0.8925,"The course features hands-on lectures and labs to analyse network vulnerabilities, and design and implement appropriate defensive techniques.",Know the basic concepts regarding communications over noisy channels.
0.8962,"The course features hands-on lectures and labs to analyse network vulnerabilities, and design and implement appropriate defensive techniques.","Understand and apply fundamental concepts in information theory such as probability, entropy, information content and their inter-relationships."
0.8984,"The course features hands-on lectures and labs to analyse network vulnerabilities, and design and implement appropriate defensive techniques.","Understand some key theorems and inequalities that quantify essential limitations on compression, communication and inference."
0.9007,"The course features hands-on lectures and labs to analyse network vulnerabilities, and design and implement appropriate defensive techniques.",Understand the relationship of information theoretical principles and Bayesian inference in data modelling and pattern recognition.
0.9090,"The course features hands-on lectures and labs to analyse network vulnerabilities, and design and implement appropriate defensive techniques.",Implement and analyse basic coding and compression algorithms.
0.8024,Explain network security issues.,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference."
0.8374,Explain network security issues.,Compute entropy and mutual information of random variables.
0.8549,Explain network security issues.,Information theory studies the fundamental limits of the representation and transmission of information.
0.8703,Explain network security issues.,Understand the relationship of information theoretical principles and Bayesian inference in data modelling and pattern recognition.
0.8726,Explain network security issues.,"Understand and apply fundamental concepts in information theory such as probability, entropy, information content and their inter-relationships."
0.8798,Explain network security issues.,"Understand some key theorems and inequalities that quantify essential limitations on compression, communication and inference."
0.8827,Explain network security issues.,Implement and analyse basic coding and compression algorithms.
0.9112,Explain network security issues.,Understand the principles of data compression.
0.9274,Explain network security issues.,Know the basic concepts regarding communications over noisy channels.
0.8238,"Understand various threats and vulnerabilities of a network, and explain appropriate countermeasures.",Compute entropy and mutual information of random variables.
0.8457,"Understand various threats and vulnerabilities of a network, and explain appropriate countermeasures.","This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference."
0.8554,"Understand various threats and vulnerabilities of a network, and explain appropriate countermeasures.",Understand the principles of data compression.
0.8564,"Understand various threats and vulnerabilities of a network, and explain appropriate countermeasures.",Information theory studies the fundamental limits of the representation and transmission of information.
0.8797,"Understand various threats and vulnerabilities of a network, and explain appropriate countermeasures.",Implement and analyse basic coding and compression algorithms.
0.8806,"Understand various threats and vulnerabilities of a network, and explain appropriate countermeasures.",Understand the relationship of information theoretical principles and Bayesian inference in data modelling and pattern recognition.
0.8878,"Understand various threats and vulnerabilities of a network, and explain appropriate countermeasures.","Understand and apply fundamental concepts in information theory such as probability, entropy, information content and their inter-relationships."
0.8881,"Understand various threats and vulnerabilities of a network, and explain appropriate countermeasures.",Know the basic concepts regarding communications over noisy channels.
0.8995,"Understand various threats and vulnerabilities of a network, and explain appropriate countermeasures.","Understand some key theorems and inequalities that quantify essential limitations on compression, communication and inference."
0.8289,Perform simple penetration testing of a network and network services,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference."
0.8412,Perform simple penetration testing of a network and network services,Compute entropy and mutual information of random variables.
0.8665,Perform simple penetration testing of a network and network services,Information theory studies the fundamental limits of the representation and transmission of information.
0.8786,Perform simple penetration testing of a network and network services,Understand the principles of data compression.
0.8843,Perform simple penetration testing of a network and network services,"Understand and apply fundamental concepts in information theory such as probability, entropy, information content and their inter-relationships."
0.8887,Perform simple penetration testing of a network and network services,Understand the relationship of information theoretical principles and Bayesian inference in data modelling and pattern recognition.
0.8977,Perform simple penetration testing of a network and network services,"Understand some key theorems and inequalities that quantify essential limitations on compression, communication and inference."
0.9013,Perform simple penetration testing of a network and network services,Implement and analyse basic coding and compression algorithms.
0.9115,Perform simple penetration testing of a network and network services,Know the basic concepts regarding communications over noisy channels.
0.8387,Perform a threat analysis / vulnerability assessment of protocol designs and implementations.,Compute entropy and mutual information of random variables.
0.8484,Perform a threat analysis / vulnerability assessment of protocol designs and implementations.,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference."
0.8667,Perform a threat analysis / vulnerability assessment of protocol designs and implementations.,Information theory studies the fundamental limits of the representation and transmission of information.
0.8788,Perform a threat analysis / vulnerability assessment of protocol designs and implementations.,"Understand and apply fundamental concepts in information theory such as probability, entropy, information content and their inter-relationships."
0.8827,Perform a threat analysis / vulnerability assessment of protocol designs and implementations.,Understand the principles of data compression.
0.8840,Perform a threat analysis / vulnerability assessment of protocol designs and implementations.,"Understand some key theorems and inequalities that quantify essential limitations on compression, communication and inference."
0.8842,Perform a threat analysis / vulnerability assessment of protocol designs and implementations.,Know the basic concepts regarding communications over noisy channels.
0.8965,Perform a threat analysis / vulnerability assessment of protocol designs and implementations.,Understand the relationship of information theoretical principles and Bayesian inference in data modelling and pattern recognition.
0.9077,Perform a threat analysis / vulnerability assessment of protocol designs and implementations.,Implement and analyse basic coding and compression algorithms.
0.7986,Design and implement appropriate defensive countermeasures against identified threats and vulnerabilities.,Compute entropy and mutual information of random variables.
0.8184,Design and implement appropriate defensive countermeasures against identified threats and vulnerabilities.,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference."
0.8273,Design and implement appropriate defensive countermeasures against identified threats and vulnerabilities.,Understand the principles of data compression.
0.8305,Design and implement appropriate defensive countermeasures against identified threats and vulnerabilities.,Information theory studies the fundamental limits of the representation and transmission of information.
0.8532,Design and implement appropriate defensive countermeasures against identified threats and vulnerabilities.,Understand the relationship of information theoretical principles and Bayesian inference in data modelling and pattern recognition.
0.8572,Design and implement appropriate defensive countermeasures against identified threats and vulnerabilities.,"Understand and apply fundamental concepts in information theory such as probability, entropy, information content and their inter-relationships."
0.8618,Design and implement appropriate defensive countermeasures against identified threats and vulnerabilities.,Know the basic concepts regarding communications over noisy channels.
0.8669,Design and implement appropriate defensive countermeasures against identified threats and vulnerabilities.,Implement and analyse basic coding and compression algorithms.
0.8712,Design and implement appropriate defensive countermeasures against identified threats and vulnerabilities.,"Understand some key theorems and inequalities that quantify essential limitations on compression, communication and inference."
