score,s1,s2
0.8015,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted.","Use the SQL language to define, query and manipulate a relational database."
0.8889,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted.",Apply conceptual database modelling methods such as entity-relationship model to design a relational database.
0.8984,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted.","Understand query processing and optimization, transaction and security management in a relational database management system."
0.8988,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted.","Understand the state of the art of database management systems, and big data management challenges (Amazon's Dynamo, Google's BigTable, MongoDB and MapReduce)."
0.8989,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted.",Describe the basic concepts of the relational model and understand its mathematical foundation;
0.9029,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted.","The topics include the relational data model, SQL, entity-relationship model, functional dependencies, (de-)normalisation, relational algebra, query processing and optimisation, database transactions and security."
0.9136,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted.",This course is an introduction to relational databases and the general skills for designing and using them.
0.9149,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted.",Apply database design methods on functional dependencies and normal forms to evaluate the quality of a relational database design.
0.9277,"This course aims to provide students with sufficient knowledge of the basic principles of software project management that they may support a project manager to carry out the project administrative functions of a program office, understand leadership and management within the context of an agile project development team, and understand the context in which project management is conducted.","To deepen the understanding of relational databases, the current industry development of database systems such as NoSQL databases will be introduced at the end of this course."
0.7667,Many of the skills gained are of use outside formal project management environments.,"Use the SQL language to define, query and manipulate a relational database."
0.8672,Many of the skills gained are of use outside formal project management environments.,"Understand query processing and optimization, transaction and security management in a relational database management system."
0.8712,Many of the skills gained are of use outside formal project management environments.,"The topics include the relational data model, SQL, entity-relationship model, functional dependencies, (de-)normalisation, relational algebra, query processing and optimisation, database transactions and security."
0.8719,Many of the skills gained are of use outside formal project management environments.,Apply conceptual database modelling methods such as entity-relationship model to design a relational database.
0.8794,Many of the skills gained are of use outside formal project management environments.,"Understand the state of the art of database management systems, and big data management challenges (Amazon's Dynamo, Google's BigTable, MongoDB and MapReduce)."
0.8930,Many of the skills gained are of use outside formal project management environments.,Apply database design methods on functional dependencies and normal forms to evaluate the quality of a relational database design.
0.8979,Many of the skills gained are of use outside formal project management environments.,Describe the basic concepts of the relational model and understand its mathematical foundation;
0.9022,Many of the skills gained are of use outside formal project management environments.,This course is an introduction to relational databases and the general skills for designing and using them.
0.9183,Many of the skills gained are of use outside formal project management environments.,"To deepen the understanding of relational databases, the current industry development of database systems such as NoSQL databases will be introduced at the end of this course."
0.7329,"Leadership,  Management, Professionalism, Ethics and Teamwork","Use the SQL language to define, query and manipulate a relational database."
0.8213,"Leadership,  Management, Professionalism, Ethics and Teamwork",Apply conceptual database modelling methods such as entity-relationship model to design a relational database.
0.8454,"Leadership,  Management, Professionalism, Ethics and Teamwork",Apply database design methods on functional dependencies and normal forms to evaluate the quality of a relational database design.
0.8465,"Leadership,  Management, Professionalism, Ethics and Teamwork","Understand query processing and optimization, transaction and security management in a relational database management system."
0.8493,"Leadership,  Management, Professionalism, Ethics and Teamwork","Understand the state of the art of database management systems, and big data management challenges (Amazon's Dynamo, Google's BigTable, MongoDB and MapReduce)."
0.8504,"Leadership,  Management, Professionalism, Ethics and Teamwork","To deepen the understanding of relational databases, the current industry development of database systems such as NoSQL databases will be introduced at the end of this course."
0.8513,"Leadership,  Management, Professionalism, Ethics and Teamwork",Describe the basic concepts of the relational model and understand its mathematical foundation;
0.8534,"Leadership,  Management, Professionalism, Ethics and Teamwork",This course is an introduction to relational databases and the general skills for designing and using them.
