score,s1,s2
0.8515,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.",The course introduces students to some fundamentals of research methodology.
0.8581,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.",Ability to carry out literature searches and some ability to critically evaluate literature.
0.8585,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.",Demonstrate an improved ability to use an active approach to learning and to undertake reflective professional practice.
0.8598,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.",Demonstrate an ability to undertake and manage a research project of significant size and scope.
0.8606,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.",This includes demonstrated skills in the writing of abstracts and research papers.
0.8659,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.","Design and conduct experiments, devise appropriate measurements, analyze and interpret data and form reliable conclusions."
0.8663,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.","Workshops cover topics such as research integrity, time management and project management, teamwork, reading strategies, report writing, and presenting research. At the end of the course, students will be confident to start working on their own research projects."
0.8727,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.",Understanding of the process of identifying and formulating research problems.
0.8730,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.",Demonstrate awareness of the importance of documenting all aspects of the development of an computing project of significant magnitude.
0.8755,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.","The lectures will be complemented by a series of workshops, labs and assignments that require students to do some small research focused tasks that help them get a hands-on experience of research, both individually and in teams of students."
0.8786,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.","The course comprises a series of lectures which cover the following topics: Philosophy of Science, Quantitative Research Methods, Qualitative Research Methods, Basic Machine Learning Methods, Theoretical Research Methods, How to find a Research Topic, Literature Analysis, Reading and Reviewing Papers, Research Ethics and Commercialising Research."
0.8856,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.","Demonstrate an ability to communicate in relation to an computing project in oral, written and graphical forms, with an an appreciation of the need to pitch any communication item appropriately for the audience."
0.8868,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.",Demonstrate an awareness of the existence of technological choices; and make appropriate choices based on a consideration of design criteria.
0.8898,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.","This includes different tasks such as topic modelling, statistical analysis, applying different machine learning techniques to solve a problem in a team, proving theorems, complexity analysis, designing a research project, reviewing papers and presenting papers."
0.8773,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.",Ability to carry out literature searches and some ability to critically evaluate literature.
0.8820,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.","Design and conduct experiments, devise appropriate measurements, analyze and interpret data and form reliable conclusions."
0.8855,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.","Workshops cover topics such as research integrity, time management and project management, teamwork, reading strategies, report writing, and presenting research. At the end of the course, students will be confident to start working on their own research projects."
0.8923,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.","The lectures will be complemented by a series of workshops, labs and assignments that require students to do some small research focused tasks that help them get a hands-on experience of research, both individually and in teams of students."
0.8962,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.","The course comprises a series of lectures which cover the following topics: Philosophy of Science, Quantitative Research Methods, Qualitative Research Methods, Basic Machine Learning Methods, Theoretical Research Methods, How to find a Research Topic, Literature Analysis, Reading and Reviewing Papers, Research Ethics and Commercialising Research."
0.8985,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.","Demonstrate an ability to communicate in relation to an computing project in oral, written and graphical forms, with an an appreciation of the need to pitch any communication item appropriately for the audience."
0.8986,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.",The course introduces students to some fundamentals of research methodology.
0.8987,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.",This includes demonstrated skills in the writing of abstracts and research papers.
0.8993,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.",Demonstrate an ability to undertake and manage a research project of significant size and scope.
0.8995,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.",Demonstrate an improved ability to use an active approach to learning and to undertake reflective professional practice.
0.9050,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.",Demonstrate awareness of the importance of documenting all aspects of the development of an computing project of significant magnitude.
0.9071,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.","This includes different tasks such as topic modelling, statistical analysis, applying different machine learning techniques to solve a problem in a team, proving theorems, complexity analysis, designing a research project, reviewing papers and presenting papers."
0.9094,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.",Demonstrate an awareness of the existence of technological choices; and make appropriate choices based on a consideration of design criteria.
0.9190,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.",Understanding of the process of identifying and formulating research problems.
0.8635,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.","Design and conduct experiments, devise appropriate measurements, analyze and interpret data and form reliable conclusions."
0.8646,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.",Ability to carry out literature searches and some ability to critically evaluate literature.
0.8646,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.",Demonstrate an improved ability to use an active approach to learning and to undertake reflective professional practice.
0.8764,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.","The course comprises a series of lectures which cover the following topics: Philosophy of Science, Quantitative Research Methods, Qualitative Research Methods, Basic Machine Learning Methods, Theoretical Research Methods, How to find a Research Topic, Literature Analysis, Reading and Reviewing Papers, Research Ethics and Commercialising Research."
0.8767,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.",Demonstrate an ability to undertake and manage a research project of significant size and scope.
