score,s1,s2
0.8478,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"The following topics are addressed: system programming and its facilities (including I/O, signals, job control, interprocess communication, sockets, transport layers, remote operations), system calls and their relation to the system libraries, process management and coordination, implementation of message passing, memory management, interrupt handling, real-time clocks, device-independent input/output, serial-line drivers, network communication, disk drivers, deadlock avoidance, scheduling paradigms, file systems, security."
0.8576,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,identify and describe the reasons for many architectural features of contemporary machines.
0.8757,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,describe and analyse the actual algorithms and data structures that are used in a particular operating system.
0.8889,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"define and analyse the structure of operating systems in general, especially those that support communicating processes."
0.8900,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole."
0.8925,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"identify and evaluate features of the system library of a particular operating system, and be able to apply this knowledge to program small applications."
0.8937,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,demonstrate experience in the design and implementation of a large software system.
0.8997,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,The lectures will also address recent literature describing advances in operating systems.
0.8710,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,"The following topics are addressed: system programming and its facilities (including I/O, signals, job control, interprocess communication, sockets, transport layers, remote operations), system calls and their relation to the system libraries, process management and coordination, implementation of message passing, memory management, interrupt handling, real-time clocks, device-independent input/output, serial-line drivers, network communication, disk drivers, deadlock avoidance, scheduling paradigms, file systems, security."
0.8892,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole."
0.9002,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,identify and describe the reasons for many architectural features of contemporary machines.
0.9036,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,describe and analyse the actual algorithms and data structures that are used in a particular operating system.
0.9085,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,"define and analyse the structure of operating systems in general, especially those that support communicating processes."
0.9131,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,"identify and evaluate features of the system library of a particular operating system, and be able to apply this knowledge to program small applications."
0.9134,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,The lectures will also address recent literature describing advances in operating systems.
0.9226,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,demonstrate experience in the design and implementation of a large software system.
0.8646,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.",identify and describe the reasons for many architectural features of contemporary machines.
0.8747,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.",demonstrate experience in the design and implementation of a large software system.
0.8802,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.","The following topics are addressed: system programming and its facilities (including I/O, signals, job control, interprocess communication, sockets, transport layers, remote operations), system calls and their relation to the system libraries, process management and coordination, implementation of message passing, memory management, interrupt handling, real-time clocks, device-independent input/output, serial-line drivers, network communication, disk drivers, deadlock avoidance, scheduling paradigms, file systems, security."
0.8917,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.","This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole."
0.8931,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.",describe and analyse the actual algorithms and data structures that are used in a particular operating system.
0.8932,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.","define and analyse the structure of operating systems in general, especially those that support communicating processes."
0.9026,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.",The lectures will also address recent literature describing advances in operating systems.
0.9087,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.","identify and evaluate features of the system library of a particular operating system, and be able to apply this knowledge to program small applications."
0.8831,"The course will study high performance computer architectures, including modern parallel processors, and will describe how an algorithm interacts with these architectures.",identify and describe the reasons for many architectural features of contemporary machines.
0.8993,"The course will study high performance computer architectures, including modern parallel processors, and will describe how an algorithm interacts with these architectures.","The following topics are addressed: system programming and its facilities (including I/O, signals, job control, interprocess communication, sockets, transport layers, remote operations), system calls and their relation to the system libraries, process management and coordination, implementation of message passing, memory management, interrupt handling, real-time clocks, device-independent input/output, serial-line drivers, network communication, disk drivers, deadlock avoidance, scheduling paradigms, file systems, security."
0.9083,"The course will study high performance computer architectures, including modern parallel processors, and will describe how an algorithm interacts with these architectures.",demonstrate experience in the design and implementation of a large software system.
0.9107,"The course will study high performance computer architectures, including modern parallel processors, and will describe how an algorithm interacts with these architectures.",The lectures will also address recent literature describing advances in operating systems.
0.9167,"The course will study high performance computer architectures, including modern parallel processors, and will describe how an algorithm interacts with these architectures.","This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole."
0.9265,"The course will study high performance computer architectures, including modern parallel processors, and will describe how an algorithm interacts with these architectures.","define and analyse the structure of operating systems in general, especially those that support communicating processes."
0.9362,"The course will study high performance computer architectures, including modern parallel processors, and will describe how an algorithm interacts with these architectures.",describe and analyse the actual algorithms and data structures that are used in a particular operating system.
0.9364,"The course will study high performance computer architectures, including modern parallel processors, and will describe how an algorithm interacts with these architectures.","identify and evaluate features of the system library of a particular operating system, and be able to apply this knowledge to program small applications."
0.8884,It will also look at practical methods of estimating and measuring algorithm/architecture performance.,"The following topics are addressed: system programming and its facilities (including I/O, signals, job control, interprocess communication, sockets, transport layers, remote operations), system calls and their relation to the system libraries, process management and coordination, implementation of message passing, memory management, interrupt handling, real-time clocks, device-independent input/output, serial-line drivers, network communication, disk drivers, deadlock avoidance, scheduling paradigms, file systems, security."
0.9044,It will also look at practical methods of estimating and measuring algorithm/architecture performance.,identify and describe the reasons for many architectural features of contemporary machines.
0.9101,It will also look at practical methods of estimating and measuring algorithm/architecture performance.,"define and analyse the structure of operating systems in general, especially those that support communicating processes."
0.9138,It will also look at practical methods of estimating and measuring algorithm/architecture performance.,demonstrate experience in the design and implementation of a large software system.
0.9169,It will also look at practical methods of estimating and measuring algorithm/architecture performance.,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole."
0.9235,It will also look at practical methods of estimating and measuring algorithm/architecture performance.,describe and analyse the actual algorithms and data structures that are used in a particular operating system.
0.9285,It will also look at practical methods of estimating and measuring algorithm/architecture performance.,The lectures will also address recent literature describing advances in operating systems.
0.9293,It will also look at practical methods of estimating and measuring algorithm/architecture performance.,"identify and evaluate features of the system library of a particular operating system, and be able to apply this knowledge to program small applications."
