score,s1,s2
0.8469,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.",The lectures will also address recent literature describing advances in operating systems.
0.8639,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.",describe and analyse the actual algorithms and data structures that are used in a particular operating system.
0.8653,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.","identify and evaluate features of the system library of a particular operating system, and be able to apply this knowledge to program small applications."
0.8692,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.","The following topics are addressed: system programming and its facilities (including I/O, signals, job control, interprocess communication, sockets, transport layers, remote operations), system calls and their relation to the system libraries, process management and coordination, implementation of message passing, memory management, interrupt handling, real-time clocks, device-independent input/output, serial-line drivers, network communication, disk drivers, deadlock avoidance, scheduling paradigms, file systems, security."
0.8695,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.",demonstrate experience in the design and implementation of a large software system.
0.8757,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.","define and analyse the structure of operating systems in general, especially those that support communicating processes."
0.8788,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.","This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole."
0.8839,"Society relies on many complex systems of interacting technology, people, processes, laws and other elements. Examples of such systems include air transport, telecommunications and energy supply.",identify and describe the reasons for many architectural features of contemporary machines.
0.8543,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.","The following topics are addressed: system programming and its facilities (including I/O, signals, job control, interprocess communication, sockets, transport layers, remote operations), system calls and their relation to the system libraries, process management and coordination, implementation of message passing, memory management, interrupt handling, real-time clocks, device-independent input/output, serial-line drivers, network communication, disk drivers, deadlock avoidance, scheduling paradigms, file systems, security."
0.8819,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.",The lectures will also address recent literature describing advances in operating systems.
0.8833,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.",describe and analyse the actual algorithms and data structures that are used in a particular operating system.
0.8931,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.","identify and evaluate features of the system library of a particular operating system, and be able to apply this knowledge to program small applications."
0.8961,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.",identify and describe the reasons for many architectural features of contemporary machines.
0.8978,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.","This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole."
0.9019,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.","define and analyse the structure of operating systems in general, especially those that support communicating processes."
0.9159,"Systems Engineering is a holistic, multi-disciplinary and well established approach to the engineering of these complex systems.",demonstrate experience in the design and implementation of a large software system.
0.8643,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.","The following topics are addressed: system programming and its facilities (including I/O, signals, job control, interprocess communication, sockets, transport layers, remote operations), system calls and their relation to the system libraries, process management and coordination, implementation of message passing, memory management, interrupt handling, real-time clocks, device-independent input/output, serial-line drivers, network communication, disk drivers, deadlock avoidance, scheduling paradigms, file systems, security."
0.8893,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.",identify and describe the reasons for many architectural features of contemporary machines.
0.8903,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.",The lectures will also address recent literature describing advances in operating systems.
0.8908,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.","This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole."
0.9020,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.",describe and analyse the actual algorithms and data structures that are used in a particular operating system.
0.9081,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.","identify and evaluate features of the system library of a particular operating system, and be able to apply this knowledge to program small applications."
0.9194,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.","define and analyse the structure of operating systems in general, especially those that support communicating processes."
0.9271,"Because software is a critical component of such systems, Software Engineers will often work in Systems Engineering teams.",demonstrate experience in the design and implementation of a large software system.
0.8280,Systems concepts.,"The following topics are addressed: system programming and its facilities (including I/O, signals, job control, interprocess communication, sockets, transport layers, remote operations), system calls and their relation to the system libraries, process management and coordination, implementation of message passing, memory management, interrupt handling, real-time clocks, device-independent input/output, serial-line drivers, network communication, disk drivers, deadlock avoidance, scheduling paradigms, file systems, security."
0.8399,Systems concepts.,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole."
0.8411,Systems concepts.,describe and analyse the actual algorithms and data structures that are used in a particular operating system.
0.8599,Systems concepts.,"identify and evaluate features of the system library of a particular operating system, and be able to apply this knowledge to program small applications."
0.8634,Systems concepts.,"define and analyse the structure of operating systems in general, especially those that support communicating processes."
0.8890,Systems concepts.,demonstrate experience in the design and implementation of a large software system.
0.8901,Systems concepts.,The lectures will also address recent literature describing advances in operating systems.
0.8988,Systems concepts.,identify and describe the reasons for many architectural features of contemporary machines.
0.8583,The Systems Engineering life-cycle and processes.,"The following topics are addressed: system programming and its facilities (including I/O, signals, job control, interprocess communication, sockets, transport layers, remote operations), system calls and their relation to the system libraries, process management and coordination, implementation of message passing, memory management, interrupt handling, real-time clocks, device-independent input/output, serial-line drivers, network communication, disk drivers, deadlock avoidance, scheduling paradigms, file systems, security."
0.8700,The Systems Engineering life-cycle and processes.,describe and analyse the actual algorithms and data structures that are used in a particular operating system.
0.8766,The Systems Engineering life-cycle and processes.,"identify and evaluate features of the system library of a particular operating system, and be able to apply this knowledge to program small applications."
0.8783,The Systems Engineering life-cycle and processes.,"This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole."
0.8810,The Systems Engineering life-cycle and processes.,The lectures will also address recent literature describing advances in operating systems.
0.8825,The Systems Engineering life-cycle and processes.,"define and analyse the structure of operating systems in general, especially those that support communicating processes."
0.8941,The Systems Engineering life-cycle and processes.,identify and describe the reasons for many architectural features of contemporary machines.
0.9110,The Systems Engineering life-cycle and processes.,demonstrate experience in the design and implementation of a large software system.
0.8778,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification.",The lectures will also address recent literature describing advances in operating systems.
0.8865,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification.","define and analyse the structure of operating systems in general, especially those that support communicating processes."
0.8874,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification.",describe and analyse the actual algorithms and data structures that are used in a particular operating system.
0.8920,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification.","This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole."
0.8935,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification.",identify and describe the reasons for many architectural features of contemporary machines.
0.9086,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification.","identify and evaluate features of the system library of a particular operating system, and be able to apply this knowledge to program small applications."
0.9111,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification.",demonstrate experience in the design and implementation of a large software system.
0.9172,"Conceptual system design: including problem definition, technical performance measures, quality function deployment (QFD), trade-off analyses, and system specification.","The following topics are addressed: system programming and its facilities (including I/O, signals, job control, interprocess communication, sockets, transport layers, remote operations), system calls and their relation to the system libraries, process management and coordination, implementation of message passing, memory management, interrupt handling, real-time clocks, device-independent input/output, serial-line drivers, network communication, disk drivers, deadlock avoidance, scheduling paradigms, file systems, security."
0.8707,"Preliminary system design: subsystem design requirements, design review.","This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole."
0.8729,"Preliminary system design: subsystem design requirements, design review.","define and analyse the structure of operating systems in general, especially those that support communicating processes."
0.8754,"Preliminary system design: subsystem design requirements, design review.",describe and analyse the actual algorithms and data structures that are used in a particular operating system.
0.8755,"Preliminary system design: subsystem design requirements, design review.",identify and describe the reasons for many architectural features of contemporary machines.
0.8769,"Preliminary system design: subsystem design requirements, design review.",The lectures will also address recent literature describing advances in operating systems.
0.8838,"Preliminary system design: subsystem design requirements, design review.","The following topics are addressed: system programming and its facilities (including I/O, signals, job control, interprocess communication, sockets, transport layers, remote operations), system calls and their relation to the system libraries, process management and coordination, implementation of message passing, memory management, interrupt handling, real-time clocks, device-independent input/output, serial-line drivers, network communication, disk drivers, deadlock avoidance, scheduling paradigms, file systems, security."
0.8953,"Preliminary system design: subsystem design requirements, design review.","identify and evaluate features of the system library of a particular operating system, and be able to apply this knowledge to program small applications."
0.9075,"Preliminary system design: subsystem design requirements, design review.",demonstrate experience in the design and implementation of a large software system.
0.8495,"Detailed design and development: Detailed design requirements and design engineering activities; review and feedback, and incorporation of design changes.","define and analyse the structure of operating systems in general, especially those that support communicating processes."
0.8541,"Detailed design and development: Detailed design requirements and design engineering activities; review and feedback, and incorporation of design changes.",describe and analyse the actual algorithms and data structures that are used in a particular operating system.
0.8700,"Detailed design and development: Detailed design requirements and design engineering activities; review and feedback, and incorporation of design changes.",The lectures will also address recent literature describing advances in operating systems.
0.8713,"Detailed design and development: Detailed design requirements and design engineering activities; review and feedback, and incorporation of design changes.","The following topics are addressed: system programming and its facilities (including I/O, signals, job control, interprocess communication, sockets, transport layers, remote operations), system calls and their relation to the system libraries, process management and coordination, implementation of message passing, memory management, interrupt handling, real-time clocks, device-independent input/output, serial-line drivers, network communication, disk drivers, deadlock avoidance, scheduling paradigms, file systems, security."
0.8740,"Detailed design and development: Detailed design requirements and design engineering activities; review and feedback, and incorporation of design changes.","This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole."
0.8879,"Detailed design and development: Detailed design requirements and design engineering activities; review and feedback, and incorporation of design changes.","identify and evaluate features of the system library of a particular operating system, and be able to apply this knowledge to program small applications."
0.8944,"Detailed design and development: Detailed design requirements and design engineering activities; review and feedback, and incorporation of design changes.",identify and describe the reasons for many architectural features of contemporary machines.
0.9019,"Detailed design and development: Detailed design requirements and design engineering activities; review and feedback, and incorporation of design changes.",demonstrate experience in the design and implementation of a large software system.
0.8197,"Design testing, evaluation and validation.","The following topics are addressed: system programming and its facilities (including I/O, signals, job control, interprocess communication, sockets, transport layers, remote operations), system calls and their relation to the system libraries, process management and coordination, implementation of message passing, memory management, interrupt handling, real-time clocks, device-independent input/output, serial-line drivers, network communication, disk drivers, deadlock avoidance, scheduling paradigms, file systems, security."
0.8334,"Design testing, evaluation and validation.","This course takes a detailed look at the services provided by, and the internals of, an existing operating system to see how each part is constructed and integrated into the whole."
0.8369,"Design testing, evaluation and validation.",describe and analyse the actual algorithms and data structures that are used in a particular operating system.
