score,s1,s2
0.8146,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.",Have an awareness of good program organisation.
0.8521,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.",There will be an introduction to widely-used computer science algorithms and to machine architecture.
0.8608,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.",Have an understanding of some widely-used algorithms.
0.8620,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.",Both top-down and object oriented design are taught.
0.8623,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.",The course will be taught using one or more programming languages which are widely applicable to scientific work.
0.8633,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.",There is an emphasis on designing and writing correct code.
0.8760,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.",Have a practical understanding of the processing of scientific data.
0.8787,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.",This course teaches introductory programming within a problem solving framework applicable to the sciences.
0.8792,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.",Have an understanding of practical aspects of machine architecture including finite precision and rounding errors.
0.8858,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.","The course emphasises technical programming, the simulation of scientific systems and the processing of scientific data."
0.8862,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.",Be able to describe and design small computer programs using both procedural and object-oriented methodologies.
0.8869,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.","Design, write and debug small programs to solve practical problems of a scientific nature."
0.8981,"Software Security covers advanced techniques in software vulnerability assessment, discovery and mitigation.",Testing and debugging are seen as integral to the programming enterprise.
0.8079,"These include: common patterns in software vulnerabilities, such as stack-based buffer overflow, format string vulnerabilities, and heap-based vulnerabilities; exploitation techniques such as code injection, return-oriented-programming; techniques for vulnerability discovery, such as program binaries reverse engineering, fuzzing and symbolic execution; and mitigation techniques such as memory protection mechanisms, input sanitation, and control flow integrity protection.",Have an awareness of good program organisation.
0.8235,"These include: common patterns in software vulnerabilities, such as stack-based buffer overflow, format string vulnerabilities, and heap-based vulnerabilities; exploitation techniques such as code injection, return-oriented-programming; techniques for vulnerability discovery, such as program binaries reverse engineering, fuzzing and symbolic execution; and mitigation techniques such as memory protection mechanisms, input sanitation, and control flow integrity protection.",Have a practical understanding of the processing of scientific data.
0.8362,"These include: common patterns in software vulnerabilities, such as stack-based buffer overflow, format string vulnerabilities, and heap-based vulnerabilities; exploitation techniques such as code injection, return-oriented-programming; techniques for vulnerability discovery, such as program binaries reverse engineering, fuzzing and symbolic execution; and mitigation techniques such as memory protection mechanisms, input sanitation, and control flow integrity protection.",There will be an introduction to widely-used computer science algorithms and to machine architecture.
0.8413,"These include: common patterns in software vulnerabilities, such as stack-based buffer overflow, format string vulnerabilities, and heap-based vulnerabilities; exploitation techniques such as code injection, return-oriented-programming; techniques for vulnerability discovery, such as program binaries reverse engineering, fuzzing and symbolic execution; and mitigation techniques such as memory protection mechanisms, input sanitation, and control flow integrity protection.",Have an understanding of some widely-used algorithms.
0.8470,"These include: common patterns in software vulnerabilities, such as stack-based buffer overflow, format string vulnerabilities, and heap-based vulnerabilities; exploitation techniques such as code injection, return-oriented-programming; techniques for vulnerability discovery, such as program binaries reverse engineering, fuzzing and symbolic execution; and mitigation techniques such as memory protection mechanisms, input sanitation, and control flow integrity protection.",There is an emphasis on designing and writing correct code.
0.8559,"These include: common patterns in software vulnerabilities, such as stack-based buffer overflow, format string vulnerabilities, and heap-based vulnerabilities; exploitation techniques such as code injection, return-oriented-programming; techniques for vulnerability discovery, such as program binaries reverse engineering, fuzzing and symbolic execution; and mitigation techniques such as memory protection mechanisms, input sanitation, and control flow integrity protection.","The course emphasises technical programming, the simulation of scientific systems and the processing of scientific data."
0.8606,"These include: common patterns in software vulnerabilities, such as stack-based buffer overflow, format string vulnerabilities, and heap-based vulnerabilities; exploitation techniques such as code injection, return-oriented-programming; techniques for vulnerability discovery, such as program binaries reverse engineering, fuzzing and symbolic execution; and mitigation techniques such as memory protection mechanisms, input sanitation, and control flow integrity protection.",This course teaches introductory programming within a problem solving framework applicable to the sciences.
0.8625,"These include: common patterns in software vulnerabilities, such as stack-based buffer overflow, format string vulnerabilities, and heap-based vulnerabilities; exploitation techniques such as code injection, return-oriented-programming; techniques for vulnerability discovery, such as program binaries reverse engineering, fuzzing and symbolic execution; and mitigation techniques such as memory protection mechanisms, input sanitation, and control flow integrity protection.",The course will be taught using one or more programming languages which are widely applicable to scientific work.
0.8694,"These include: common patterns in software vulnerabilities, such as stack-based buffer overflow, format string vulnerabilities, and heap-based vulnerabilities; exploitation techniques such as code injection, return-oriented-programming; techniques for vulnerability discovery, such as program binaries reverse engineering, fuzzing and symbolic execution; and mitigation techniques such as memory protection mechanisms, input sanitation, and control flow integrity protection.",Both top-down and object oriented design are taught.
0.8706,"These include: common patterns in software vulnerabilities, such as stack-based buffer overflow, format string vulnerabilities, and heap-based vulnerabilities; exploitation techniques such as code injection, return-oriented-programming; techniques for vulnerability discovery, such as program binaries reverse engineering, fuzzing and symbolic execution; and mitigation techniques such as memory protection mechanisms, input sanitation, and control flow integrity protection.","Design, write and debug small programs to solve practical problems of a scientific nature."
0.8887,"These include: common patterns in software vulnerabilities, such as stack-based buffer overflow, format string vulnerabilities, and heap-based vulnerabilities; exploitation techniques such as code injection, return-oriented-programming; techniques for vulnerability discovery, such as program binaries reverse engineering, fuzzing and symbolic execution; and mitigation techniques such as memory protection mechanisms, input sanitation, and control flow integrity protection.",Testing and debugging are seen as integral to the programming enterprise.
0.8933,"These include: common patterns in software vulnerabilities, such as stack-based buffer overflow, format string vulnerabilities, and heap-based vulnerabilities; exploitation techniques such as code injection, return-oriented-programming; techniques for vulnerability discovery, such as program binaries reverse engineering, fuzzing and symbolic execution; and mitigation techniques such as memory protection mechanisms, input sanitation, and control flow integrity protection.",Be able to describe and design small computer programs using both procedural and object-oriented methodologies.
0.8961,"These include: common patterns in software vulnerabilities, such as stack-based buffer overflow, format string vulnerabilities, and heap-based vulnerabilities; exploitation techniques such as code injection, return-oriented-programming; techniques for vulnerability discovery, such as program binaries reverse engineering, fuzzing and symbolic execution; and mitigation techniques such as memory protection mechanisms, input sanitation, and control flow integrity protection.",Have an understanding of practical aspects of machine architecture including finite precision and rounding errors.
0.8538,"The course features hands-on lectures and labs to analyse software vulnerabilities, both in the source code and in program binaries, and design and implement appropriate mitigation techniques.",Have an awareness of good program organisation.
0.8843,"The course features hands-on lectures and labs to analyse software vulnerabilities, both in the source code and in program binaries, and design and implement appropriate mitigation techniques.",Have a practical understanding of the processing of scientific data.
0.8906,"The course features hands-on lectures and labs to analyse software vulnerabilities, both in the source code and in program binaries, and design and implement appropriate mitigation techniques.",Have an understanding of some widely-used algorithms.
0.8925,"The course features hands-on lectures and labs to analyse software vulnerabilities, both in the source code and in program binaries, and design and implement appropriate mitigation techniques.",There will be an introduction to widely-used computer science algorithms and to machine architecture.
0.8992,"The course features hands-on lectures and labs to analyse software vulnerabilities, both in the source code and in program binaries, and design and implement appropriate mitigation techniques.",There is an emphasis on designing and writing correct code.
0.9001,"The course features hands-on lectures and labs to analyse software vulnerabilities, both in the source code and in program binaries, and design and implement appropriate mitigation techniques.",Both top-down and object oriented design are taught.
0.9136,"The course features hands-on lectures and labs to analyse software vulnerabilities, both in the source code and in program binaries, and design and implement appropriate mitigation techniques.",Have an understanding of practical aspects of machine architecture including finite precision and rounding errors.
0.9170,"The course features hands-on lectures and labs to analyse software vulnerabilities, both in the source code and in program binaries, and design and implement appropriate mitigation techniques.",The course will be taught using one or more programming languages which are widely applicable to scientific work.
0.9182,"The course features hands-on lectures and labs to analyse software vulnerabilities, both in the source code and in program binaries, and design and implement appropriate mitigation techniques.",This course teaches introductory programming within a problem solving framework applicable to the sciences.
0.9204,"The course features hands-on lectures and labs to analyse software vulnerabilities, both in the source code and in program binaries, and design and implement appropriate mitigation techniques.","The course emphasises technical programming, the simulation of scientific systems and the processing of scientific data."
0.9213,"The course features hands-on lectures and labs to analyse software vulnerabilities, both in the source code and in program binaries, and design and implement appropriate mitigation techniques.",Be able to describe and design small computer programs using both procedural and object-oriented methodologies.
0.9245,"The course features hands-on lectures and labs to analyse software vulnerabilities, both in the source code and in program binaries, and design and implement appropriate mitigation techniques.","Design, write and debug small programs to solve practical problems of a scientific nature."
0.9245,"The course features hands-on lectures and labs to analyse software vulnerabilities, both in the source code and in program binaries, and design and implement appropriate mitigation techniques.",Testing and debugging are seen as integral to the programming enterprise.
0.8609,Demonstrate a thorough understanding of common sources of vulnerabilities in software.,Have an awareness of good program organisation.
0.8724,Demonstrate a thorough understanding of common sources of vulnerabilities in software.,Both top-down and object oriented design are taught.
0.8775,Demonstrate a thorough understanding of common sources of vulnerabilities in software.,There will be an introduction to widely-used computer science algorithms and to machine architecture.
0.8786,Demonstrate a thorough understanding of common sources of vulnerabilities in software.,"The course emphasises technical programming, the simulation of scientific systems and the processing of scientific data."
0.8882,Demonstrate a thorough understanding of common sources of vulnerabilities in software.,The course will be taught using one or more programming languages which are widely applicable to scientific work.
0.8915,Demonstrate a thorough understanding of common sources of vulnerabilities in software.,Be able to describe and design small computer programs using both procedural and object-oriented methodologies.
0.8925,Demonstrate a thorough understanding of common sources of vulnerabilities in software.,There is an emphasis on designing and writing correct code.
0.8928,Demonstrate a thorough understanding of common sources of vulnerabilities in software.,This course teaches introductory programming within a problem solving framework applicable to the sciences.
0.8971,Demonstrate a thorough understanding of common sources of vulnerabilities in software.,Have a practical understanding of the processing of scientific data.
0.9047,Demonstrate a thorough understanding of common sources of vulnerabilities in software.,"Design, write and debug small programs to solve practical problems of a scientific nature."
