score,s1,s2
0.8421,This course is an introduction to relational databases and the general skills for designing and using them.,Have an awareness of good program organisation.
0.9008,This course is an introduction to relational databases and the general skills for designing and using them.,Testing and debugging are seen as integral to the programming enterprise.
0.9036,This course is an introduction to relational databases and the general skills for designing and using them.,Have a practical understanding of the processing of scientific data.
0.9051,This course is an introduction to relational databases and the general skills for designing and using them.,There is an emphasis on designing and writing correct code.
0.9077,This course is an introduction to relational databases and the general skills for designing and using them.,Have an understanding of practical aspects of machine architecture including finite precision and rounding errors.
0.9086,This course is an introduction to relational databases and the general skills for designing and using them.,Both top-down and object oriented design are taught.
0.9094,This course is an introduction to relational databases and the general skills for designing and using them.,"Design, write and debug small programs to solve practical problems of a scientific nature."
0.9151,This course is an introduction to relational databases and the general skills for designing and using them.,Be able to describe and design small computer programs using both procedural and object-oriented methodologies.
0.9201,This course is an introduction to relational databases and the general skills for designing and using them.,"The course emphasises technical programming, the simulation of scientific systems and the processing of scientific data."
0.9209,This course is an introduction to relational databases and the general skills for designing and using them.,Have an understanding of some widely-used algorithms.
0.9242,This course is an introduction to relational databases and the general skills for designing and using them.,The course will be taught using one or more programming languages which are widely applicable to scientific work.
0.9245,This course is an introduction to relational databases and the general skills for designing and using them.,There will be an introduction to widely-used computer science algorithms and to machine architecture.
0.9317,This course is an introduction to relational databases and the general skills for designing and using them.,This course teaches introductory programming within a problem solving framework applicable to the sciences.
0.8455,"The topics include the relational data model, SQL, entity-relationship model, functional dependencies, (de-)normalisation, relational algebra, query processing and optimisation, database transactions and security.",Have an awareness of good program organisation.
0.8638,"The topics include the relational data model, SQL, entity-relationship model, functional dependencies, (de-)normalisation, relational algebra, query processing and optimisation, database transactions and security.",There is an emphasis on designing and writing correct code.
0.8648,"The topics include the relational data model, SQL, entity-relationship model, functional dependencies, (de-)normalisation, relational algebra, query processing and optimisation, database transactions and security.",Have an understanding of some widely-used algorithms.
0.8655,"The topics include the relational data model, SQL, entity-relationship model, functional dependencies, (de-)normalisation, relational algebra, query processing and optimisation, database transactions and security.",There will be an introduction to widely-used computer science algorithms and to machine architecture.
0.8727,"The topics include the relational data model, SQL, entity-relationship model, functional dependencies, (de-)normalisation, relational algebra, query processing and optimisation, database transactions and security.",Have a practical understanding of the processing of scientific data.
0.8807,"The topics include the relational data model, SQL, entity-relationship model, functional dependencies, (de-)normalisation, relational algebra, query processing and optimisation, database transactions and security.",The course will be taught using one or more programming languages which are widely applicable to scientific work.
0.8858,"The topics include the relational data model, SQL, entity-relationship model, functional dependencies, (de-)normalisation, relational algebra, query processing and optimisation, database transactions and security.",This course teaches introductory programming within a problem solving framework applicable to the sciences.
