score,s1,s2
0.7952,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"Use the SQL language to define, query and manipulate a relational database."
0.8592,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"Understand the state of the art of database management systems, and big data management challenges (Amazon's Dynamo, Google's BigTable, MongoDB and MapReduce)."
0.8596,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"The topics include the relational data model, SQL, entity-relationship model, functional dependencies, (de-)normalisation, relational algebra, query processing and optimisation, database transactions and security."
0.8607,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,Apply conceptual database modelling methods such as entity-relationship model to design a relational database.
0.8613,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"Understand query processing and optimization, transaction and security management in a relational database management system."
0.8665,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,Apply database design methods on functional dependencies and normal forms to evaluate the quality of a relational database design.
0.8707,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,Describe the basic concepts of the relational model and understand its mathematical foundation;
0.9134,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"To deepen the understanding of relational databases, the current industry development of database systems such as NoSQL databases will be introduced at the end of this course."
0.9208,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,This course is an introduction to relational databases and the general skills for designing and using them.
0.8087,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,"Use the SQL language to define, query and manipulate a relational database."
0.8741,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,"Understand the state of the art of database management systems, and big data management challenges (Amazon's Dynamo, Google's BigTable, MongoDB and MapReduce)."
0.8805,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,Apply conceptual database modelling methods such as entity-relationship model to design a relational database.
0.8818,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,"Understand query processing and optimization, transaction and security management in a relational database management system."
0.8853,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,"The topics include the relational data model, SQL, entity-relationship model, functional dependencies, (de-)normalisation, relational algebra, query processing and optimisation, database transactions and security."
0.8960,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,Describe the basic concepts of the relational model and understand its mathematical foundation;
0.8983,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,Apply database design methods on functional dependencies and normal forms to evaluate the quality of a relational database design.
0.9090,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,This course is an introduction to relational databases and the general skills for designing and using them.
0.9200,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,"To deepen the understanding of relational databases, the current industry development of database systems such as NoSQL databases will be introduced at the end of this course."
0.8065,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.","Use the SQL language to define, query and manipulate a relational database."
0.8672,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.","Understand query processing and optimization, transaction and security management in a relational database management system."
0.8694,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.",Apply conceptual database modelling methods such as entity-relationship model to design a relational database.
0.8775,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.",Describe the basic concepts of the relational model and understand its mathematical foundation;
0.8870,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.",Apply database design methods on functional dependencies and normal forms to evaluate the quality of a relational database design.
0.8889,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.","The topics include the relational data model, SQL, entity-relationship model, functional dependencies, (de-)normalisation, relational algebra, query processing and optimisation, database transactions and security."
0.8912,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.","Understand the state of the art of database management systems, and big data management challenges (Amazon's Dynamo, Google's BigTable, MongoDB and MapReduce)."
0.9042,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.",This course is an introduction to relational databases and the general skills for designing and using them.
0.9322,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.","To deepen the understanding of relational databases, the current industry development of database systems such as NoSQL databases will be introduced at the end of this course."
0.8350,"The course will study high performance computer architectures, including modern parallel processors, and will describe how an algorithm interacts with these architectures.","Use the SQL language to define, query and manipulate a relational database."
0.8833,"The course will study high performance computer architectures, including modern parallel processors, and will describe how an algorithm interacts with these architectures.","Understand the state of the art of database management systems, and big data management challenges (Amazon's Dynamo, Google's BigTable, MongoDB and MapReduce)."
0.8840,"The course will study high performance computer architectures, including modern parallel processors, and will describe how an algorithm interacts with these architectures.","Understand query processing and optimization, transaction and security management in a relational database management system."
0.8858,"The course will study high performance computer architectures, including modern parallel processors, and will describe how an algorithm interacts with these architectures.",Describe the basic concepts of the relational model and understand its mathematical foundation;
0.8875,"The course will study high performance computer architectures, including modern parallel processors, and will describe how an algorithm interacts with these architectures.",Apply conceptual database modelling methods such as entity-relationship model to design a relational database.
0.8912,"The course will study high performance computer architectures, including modern parallel processors, and will describe how an algorithm interacts with these architectures.","The topics include the relational data model, SQL, entity-relationship model, functional dependencies, (de-)normalisation, relational algebra, query processing and optimisation, database transactions and security."
0.9062,"The course will study high performance computer architectures, including modern parallel processors, and will describe how an algorithm interacts with these architectures.",Apply database design methods on functional dependencies and normal forms to evaluate the quality of a relational database design.
0.9187,"The course will study high performance computer architectures, including modern parallel processors, and will describe how an algorithm interacts with these architectures.","To deepen the understanding of relational databases, the current industry development of database systems such as NoSQL databases will be introduced at the end of this course."
0.9208,"The course will study high performance computer architectures, including modern parallel processors, and will describe how an algorithm interacts with these architectures.",This course is an introduction to relational databases and the general skills for designing and using them.
0.8135,It will also look at practical methods of estimating and measuring algorithm/architecture performance.,"Use the SQL language to define, query and manipulate a relational database."
0.8912,It will also look at practical methods of estimating and measuring algorithm/architecture performance.,"Understand query processing and optimization, transaction and security management in a relational database management system."
0.8934,It will also look at practical methods of estimating and measuring algorithm/architecture performance.,"Understand the state of the art of database management systems, and big data management challenges (Amazon's Dynamo, Google's BigTable, MongoDB and MapReduce)."
0.8960,It will also look at practical methods of estimating and measuring algorithm/architecture performance.,Apply conceptual database modelling methods such as entity-relationship model to design a relational database.
0.9000,It will also look at practical methods of estimating and measuring algorithm/architecture performance.,Describe the basic concepts of the relational model and understand its mathematical foundation;
0.9047,It will also look at practical methods of estimating and measuring algorithm/architecture performance.,"The topics include the relational data model, SQL, entity-relationship model, functional dependencies, (de-)normalisation, relational algebra, query processing and optimisation, database transactions and security."
0.9173,It will also look at practical methods of estimating and measuring algorithm/architecture performance.,Apply database design methods on functional dependencies and normal forms to evaluate the quality of a relational database design.
0.9213,It will also look at practical methods of estimating and measuring algorithm/architecture performance.,This course is an introduction to relational databases and the general skills for designing and using them.
0.9256,It will also look at practical methods of estimating and measuring algorithm/architecture performance.,"To deepen the understanding of relational databases, the current industry development of database systems such as NoSQL databases will be introduced at the end of this course."
0.8184,"The following topics will be addressed: the C++ programming language; basic numerical computing from aspects of floating point error analysis to algorithms for solving differential equations; the engineering of scientific software; general high performance computing concepts and architectural principles; modern scalar architectures and their memory structure; performance and programmability issues, and program analysis techniques for high performance computing; parallel computing paradigms and programming using the OpenMP standard; trends in HPC systems.","Use the SQL language to define, query and manipulate a relational database."
0.8893,"The following topics will be addressed: the C++ programming language; basic numerical computing from aspects of floating point error analysis to algorithms for solving differential equations; the engineering of scientific software; general high performance computing concepts and architectural principles; modern scalar architectures and their memory structure; performance and programmability issues, and program analysis techniques for high performance computing; parallel computing paradigms and programming using the OpenMP standard; trends in HPC systems.",Apply conceptual database modelling methods such as entity-relationship model to design a relational database.
0.8914,"The following topics will be addressed: the C++ programming language; basic numerical computing from aspects of floating point error analysis to algorithms for solving differential equations; the engineering of scientific software; general high performance computing concepts and architectural principles; modern scalar architectures and their memory structure; performance and programmability issues, and program analysis techniques for high performance computing; parallel computing paradigms and programming using the OpenMP standard; trends in HPC systems.",Describe the basic concepts of the relational model and understand its mathematical foundation;
0.8997,"The following topics will be addressed: the C++ programming language; basic numerical computing from aspects of floating point error analysis to algorithms for solving differential equations; the engineering of scientific software; general high performance computing concepts and architectural principles; modern scalar architectures and their memory structure; performance and programmability issues, and program analysis techniques for high performance computing; parallel computing paradigms and programming using the OpenMP standard; trends in HPC systems.","Understand the state of the art of database management systems, and big data management challenges (Amazon's Dynamo, Google's BigTable, MongoDB and MapReduce)."
0.9062,"The following topics will be addressed: the C++ programming language; basic numerical computing from aspects of floating point error analysis to algorithms for solving differential equations; the engineering of scientific software; general high performance computing concepts and architectural principles; modern scalar architectures and their memory structure; performance and programmability issues, and program analysis techniques for high performance computing; parallel computing paradigms and programming using the OpenMP standard; trends in HPC systems.","Understand query processing and optimization, transaction and security management in a relational database management system."
