score,s1,s2
0.8863,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.","Distinguish language definition from implementation, syntax and parsing from semantics and evaluation, understand how program state maps to memory (globals, local, heap), and understand the implications of heap reachability for memory management."
0.8870,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.","Use, implement, and evaluate fundamental data structures and associated algorithms; create, implement, debug, and evaluate algorithms for solving substantial problems, including recursively, using divide-and-conquer, and via decomposition; implement an abstract data type."
0.8877,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.","Apply basic algorithmic analysis to simple algorithms; use appropriate algorithmic approaches to solve problems (brute-force, divide-and-conquer, recursive backtracking, heuristic)."
0.8901,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.","Inheritance, polymorphism, and parametric types are taught, as well as concepts such as boxing and auto boxing."
0.9058,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.",The important role of standard libraries and their collection types will be emphasized.  GUI programming will be introduced.
0.9181,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.","The course includes a deeper treatment of data structures, using hash tables, trees and lists, which are used to provide concrete implementations of abstract library collection types."
0.9200,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.",The theory of data structures and their time and space complexity will thus be tied to the practice of using standard collections such as those offered by object oriented languages.
0.9245,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.","Students will be introduced to an industrial strength object oriented programming language, extending their understanding of the imperative programming paradigm with a solid grounding in object oriented programming."
0.9250,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.","Deliver and evaluate basic technical documents, presentations, and group interactions, using appropriate tools."
0.9254,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.","The foundations of software engineering including: major development paradigms (such as big plan up front, agile, and formal methods), risk are introduced."
0.9278,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.","Understand the basics of event-driven programming, and its use in constructing GUIs"
0.9281,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.","Apply fundamental programming concepts, using an object oriented programming language, to solve substantial problems."
0.9310,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.","The Advanced version of this course covers these topics in more depth, allowing students to deepen their understanding and experience."
0.9314,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.","Develop, understand, test, and evolve substantial programs using a modern IDE, and associated configuration tools; understand common coding errors and how to avoid them; practice fundamental defensive programming; perform individual and team program reviews; use established design principles to organize a software system."
0.9337,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.","Major foci are data structures, object oriented programming, and an introduction to software engineering."
0.9447,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.",This course introduces students to the fundamentals of software development with a substantial group software project at its center.
0.9518,"This course continues to build on topics taught in the previous two courses. It focuses on construction of medium scale programs, using design patterns and tools that are used in the software development process.","Students will extend their understanding of software productivity tools, using revision control for group work, and be introduced to test-driven development as an integral part of software construction."
0.8688,Students will gain further experience with industry standard revision control and integrated development environment (IDE) tools.,"Inheritance, polymorphism, and parametric types are taught, as well as concepts such as boxing and auto boxing."
0.8713,Students will gain further experience with industry standard revision control and integrated development environment (IDE) tools.,"Use, implement, and evaluate fundamental data structures and associated algorithms; create, implement, debug, and evaluate algorithms for solving substantial problems, including recursively, using divide-and-conquer, and via decomposition; implement an abstract data type."
0.8755,Students will gain further experience with industry standard revision control and integrated development environment (IDE) tools.,"Apply basic algorithmic analysis to simple algorithms; use appropriate algorithmic approaches to solve problems (brute-force, divide-and-conquer, recursive backtracking, heuristic)."
0.8806,Students will gain further experience with industry standard revision control and integrated development environment (IDE) tools.,"Distinguish language definition from implementation, syntax and parsing from semantics and evaluation, understand how program state maps to memory (globals, local, heap), and understand the implications of heap reachability for memory management."
0.9015,Students will gain further experience with industry standard revision control and integrated development environment (IDE) tools.,"The course includes a deeper treatment of data structures, using hash tables, trees and lists, which are used to provide concrete implementations of abstract library collection types."
0.9044,Students will gain further experience with industry standard revision control and integrated development environment (IDE) tools.,The theory of data structures and their time and space complexity will thus be tied to the practice of using standard collections such as those offered by object oriented languages.
0.9048,Students will gain further experience with industry standard revision control and integrated development environment (IDE) tools.,The important role of standard libraries and their collection types will be emphasized.  GUI programming will be introduced.
0.9073,Students will gain further experience with industry standard revision control and integrated development environment (IDE) tools.,"The Advanced version of this course covers these topics in more depth, allowing students to deepen their understanding and experience."
0.9095,Students will gain further experience with industry standard revision control and integrated development environment (IDE) tools.,"Apply fundamental programming concepts, using an object oriented programming language, to solve substantial problems."
0.9179,Students will gain further experience with industry standard revision control and integrated development environment (IDE) tools.,"Understand the basics of event-driven programming, and its use in constructing GUIs"
0.9194,Students will gain further experience with industry standard revision control and integrated development environment (IDE) tools.,"The foundations of software engineering including: major development paradigms (such as big plan up front, agile, and formal methods), risk are introduced."
0.9213,Students will gain further experience with industry standard revision control and integrated development environment (IDE) tools.,"Major foci are data structures, object oriented programming, and an introduction to software engineering."
0.9249,Students will gain further experience with industry standard revision control and integrated development environment (IDE) tools.,"Deliver and evaluate basic technical documents, presentations, and group interactions, using appropriate tools."
