score,s1,s2
0.8419,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"Design and conduct experiments, devise appropriate measurements, analyze and interpret data and form reliable conclusions."
0.8496,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,Ability to carry out literature searches and some ability to critically evaluate literature.
0.8620,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,Demonstrate an improved ability to use an active approach to learning and to undertake reflective professional practice.
0.8671,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"Demonstrate an ability to communicate in relation to an computing project in oral, written and graphical forms, with an an appreciation of the need to pitch any communication item appropriately for the audience."
0.8672,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,Demonstrate an ability to undertake and manage a research project of significant size and scope.
0.8685,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,Demonstrate awareness of the importance of documenting all aspects of the development of an computing project of significant magnitude.
0.8719,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,Demonstrate an awareness of the existence of technological choices; and make appropriate choices based on a consideration of design criteria.
0.8802,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"Workshops cover topics such as research integrity, time management and project management, teamwork, reading strategies, report writing, and presenting research. At the end of the course, students will be confident to start working on their own research projects."
0.8809,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,Understanding of the process of identifying and formulating research problems.
0.8896,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"This includes different tasks such as topic modelling, statistical analysis, applying different machine learning techniques to solve a problem in a team, proving theorems, complexity analysis, designing a research project, reviewing papers and presenting papers."
0.8908,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,This includes demonstrated skills in the writing of abstracts and research papers.
0.8923,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"The lectures will be complemented by a series of workshops, labs and assignments that require students to do some small research focused tasks that help them get a hands-on experience of research, both individually and in teams of students."
0.8961,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,"The course comprises a series of lectures which cover the following topics: Philosophy of Science, Quantitative Research Methods, Qualitative Research Methods, Basic Machine Learning Methods, Theoretical Research Methods, How to find a Research Topic, Literature Analysis, Reading and Reviewing Papers, Research Ethics and Commercialising Research."
0.9210,This course provides an introduction to High Performance Computing with an orientation towards applications in science and engineering.,The course introduces students to some fundamentals of research methodology.
0.8659,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,Demonstrate an improved ability to use an active approach to learning and to undertake reflective professional practice.
0.8867,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,"The lectures will be complemented by a series of workshops, labs and assignments that require students to do some small research focused tasks that help them get a hands-on experience of research, both individually and in teams of students."
0.8868,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,Ability to carry out literature searches and some ability to critically evaluate literature.
0.8868,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,"Workshops cover topics such as research integrity, time management and project management, teamwork, reading strategies, report writing, and presenting research. At the end of the course, students will be confident to start working on their own research projects."
0.8869,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,"Demonstrate an ability to communicate in relation to an computing project in oral, written and graphical forms, with an an appreciation of the need to pitch any communication item appropriately for the audience."
0.8869,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,Demonstrate an ability to undertake and manage a research project of significant size and scope.
0.8916,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,"Design and conduct experiments, devise appropriate measurements, analyze and interpret data and form reliable conclusions."
0.8961,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,Demonstrate awareness of the importance of documenting all aspects of the development of an computing project of significant magnitude.
0.9022,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,The course introduces students to some fundamentals of research methodology.
0.9025,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,Demonstrate an awareness of the existence of technological choices; and make appropriate choices based on a consideration of design criteria.
0.9025,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,"The course comprises a series of lectures which cover the following topics: Philosophy of Science, Quantitative Research Methods, Qualitative Research Methods, Basic Machine Learning Methods, Theoretical Research Methods, How to find a Research Topic, Literature Analysis, Reading and Reviewing Papers, Research Ethics and Commercialising Research."
0.9107,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,This includes demonstrated skills in the writing of abstracts and research papers.
0.9170,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,Understanding of the process of identifying and formulating research problems.
0.9257,Aspects of numerical computing and the design and construction of sophisticated scientific software will be considered.,"This includes different tasks such as topic modelling, statistical analysis, applying different machine learning techniques to solve a problem in a team, proving theorems, complexity analysis, designing a research project, reviewing papers and presenting papers."
0.8429,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.",Demonstrate an ability to undertake and manage a research project of significant size and scope.
0.8455,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.",Demonstrate an improved ability to use an active approach to learning and to undertake reflective professional practice.
0.8476,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.","Design and conduct experiments, devise appropriate measurements, analyze and interpret data and form reliable conclusions."
0.8559,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.",Ability to carry out literature searches and some ability to critically evaluate literature.
0.8562,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.",Understanding of the process of identifying and formulating research problems.
0.8622,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.",Demonstrate awareness of the importance of documenting all aspects of the development of an computing project of significant magnitude.
0.8642,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.",Demonstrate an awareness of the existence of technological choices; and make appropriate choices based on a consideration of design criteria.
0.8791,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.","Demonstrate an ability to communicate in relation to an computing project in oral, written and graphical forms, with an an appreciation of the need to pitch any communication item appropriately for the audience."
0.8825,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.",The course introduces students to some fundamentals of research methodology.
0.8832,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.",This includes demonstrated skills in the writing of abstracts and research papers.
0.8891,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.","Workshops cover topics such as research integrity, time management and project management, teamwork, reading strategies, report writing, and presenting research. At the end of the course, students will be confident to start working on their own research projects."
0.8947,"The focus will be on the C and C++ programming languages, although reflecting the reality of modern scientific computation this course will also touch on other languages such as Python, Java and FORTRAN95.","The course comprises a series of lectures which cover the following topics: Philosophy of Science, Quantitative Research Methods, Qualitative Research Methods, Basic Machine Learning Methods, Theoretical Research Methods, How to find a Research Topic, Literature Analysis, Reading and Reviewing Papers, Research Ethics and Commercialising Research."
