score,s1,s2
0.8245,Information theory studies the fundamental limits of the representation and transmission of information.,"The lectures will be complemented by a series of workshops, labs and assignments that require students to do some small research focused tasks that help them get a hands-on experience of research, both individually and in teams of students."
0.8275,Information theory studies the fundamental limits of the representation and transmission of information.,Demonstrate an improved ability to use an active approach to learning and to undertake reflective professional practice.
0.8333,Information theory studies the fundamental limits of the representation and transmission of information.,"Workshops cover topics such as research integrity, time management and project management, teamwork, reading strategies, report writing, and presenting research. At the end of the course, students will be confident to start working on their own research projects."
0.8418,Information theory studies the fundamental limits of the representation and transmission of information.,Demonstrate an ability to undertake and manage a research project of significant size and scope.
0.8427,Information theory studies the fundamental limits of the representation and transmission of information.,Ability to carry out literature searches and some ability to critically evaluate literature.
0.8537,Information theory studies the fundamental limits of the representation and transmission of information.,"Demonstrate an ability to communicate in relation to an computing project in oral, written and graphical forms, with an an appreciation of the need to pitch any communication item appropriately for the audience."
0.8539,Information theory studies the fundamental limits of the representation and transmission of information.,Demonstrate awareness of the importance of documenting all aspects of the development of an computing project of significant magnitude.
0.8565,Information theory studies the fundamental limits of the representation and transmission of information.,"Design and conduct experiments, devise appropriate measurements, analyze and interpret data and form reliable conclusions."
0.8677,Information theory studies the fundamental limits of the representation and transmission of information.,This includes demonstrated skills in the writing of abstracts and research papers.
0.8682,Information theory studies the fundamental limits of the representation and transmission of information.,"The course comprises a series of lectures which cover the following topics: Philosophy of Science, Quantitative Research Methods, Qualitative Research Methods, Basic Machine Learning Methods, Theoretical Research Methods, How to find a Research Topic, Literature Analysis, Reading and Reviewing Papers, Research Ethics and Commercialising Research."
0.8707,Information theory studies the fundamental limits of the representation and transmission of information.,Demonstrate an awareness of the existence of technological choices; and make appropriate choices based on a consideration of design criteria.
0.8757,Information theory studies the fundamental limits of the representation and transmission of information.,"This includes different tasks such as topic modelling, statistical analysis, applying different machine learning techniques to solve a problem in a team, proving theorems, complexity analysis, designing a research project, reviewing papers and presenting papers."
0.8780,Information theory studies the fundamental limits of the representation and transmission of information.,The course introduces students to some fundamentals of research methodology.
0.8933,Information theory studies the fundamental limits of the representation and transmission of information.,Understanding of the process of identifying and formulating research problems.
0.8104,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference.",Demonstrate an ability to undertake and manage a research project of significant size and scope.
0.8151,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference.",Demonstrate an improved ability to use an active approach to learning and to undertake reflective professional practice.
0.8202,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference.",Ability to carry out literature searches and some ability to critically evaluate literature.
0.8240,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference.",Demonstrate awareness of the importance of documenting all aspects of the development of an computing project of significant magnitude.
0.8301,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference.","Demonstrate an ability to communicate in relation to an computing project in oral, written and graphical forms, with an an appreciation of the need to pitch any communication item appropriately for the audience."
0.8387,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference.","The lectures will be complemented by a series of workshops, labs and assignments that require students to do some small research focused tasks that help them get a hands-on experience of research, both individually and in teams of students."
0.8450,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference.",This includes demonstrated skills in the writing of abstracts and research papers.
0.8452,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference.","Design and conduct experiments, devise appropriate measurements, analyze and interpret data and form reliable conclusions."
0.8462,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference.",Demonstrate an awareness of the existence of technological choices; and make appropriate choices based on a consideration of design criteria.
0.8512,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference.","Workshops cover topics such as research integrity, time management and project management, teamwork, reading strategies, report writing, and presenting research. At the end of the course, students will be confident to start working on their own research projects."
0.8560,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference.",Understanding of the process of identifying and formulating research problems.
0.8668,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference.",The course introduces students to some fundamentals of research methodology.
0.8989,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference.","This includes different tasks such as topic modelling, statistical analysis, applying different machine learning techniques to solve a problem in a team, proving theorems, complexity analysis, designing a research project, reviewing papers and presenting papers."
0.8997,"This course provides an introduction to information theory, studying fundamental concepts such as probability, information, and entropy and examining their applications in the areas of data compression, coding, communications, pattern recognition and probabilistic inference.","The course comprises a series of lectures which cover the following topics: Philosophy of Science, Quantitative Research Methods, Qualitative Research Methods, Basic Machine Learning Methods, Theoretical Research Methods, How to find a Research Topic, Literature Analysis, Reading and Reviewing Papers, Research Ethics and Commercialising Research."
0.8606,"Understand and apply fundamental concepts in information theory such as probability, entropy, information content and their inter-relationships.",Demonstrate an ability to undertake and manage a research project of significant size and scope.
0.8689,"Understand and apply fundamental concepts in information theory such as probability, entropy, information content and their inter-relationships.",Demonstrate an improved ability to use an active approach to learning and to undertake reflective professional practice.
0.8752,"Understand and apply fundamental concepts in information theory such as probability, entropy, information content and their inter-relationships.","The lectures will be complemented by a series of workshops, labs and assignments that require students to do some small research focused tasks that help them get a hands-on experience of research, both individually and in teams of students."
0.8815,"Understand and apply fundamental concepts in information theory such as probability, entropy, information content and their inter-relationships.",Demonstrate awareness of the importance of documenting all aspects of the development of an computing project of significant magnitude.
0.8867,"Understand and apply fundamental concepts in information theory such as probability, entropy, information content and their inter-relationships.","Workshops cover topics such as research integrity, time management and project management, teamwork, reading strategies, report writing, and presenting research. At the end of the course, students will be confident to start working on their own research projects."
0.8914,"Understand and apply fundamental concepts in information theory such as probability, entropy, information content and their inter-relationships.",The course introduces students to some fundamentals of research methodology.
0.8921,"Understand and apply fundamental concepts in information theory such as probability, entropy, information content and their inter-relationships.","Design and conduct experiments, devise appropriate measurements, analyze and interpret data and form reliable conclusions."
0.8952,"Understand and apply fundamental concepts in information theory such as probability, entropy, information content and their inter-relationships.",Ability to carry out literature searches and some ability to critically evaluate literature.
0.8962,"Understand and apply fundamental concepts in information theory such as probability, entropy, information content and their inter-relationships.",This includes demonstrated skills in the writing of abstracts and research papers.
0.9005,"Understand and apply fundamental concepts in information theory such as probability, entropy, information content and their inter-relationships.","Demonstrate an ability to communicate in relation to an computing project in oral, written and graphical forms, with an an appreciation of the need to pitch any communication item appropriately for the audience."
0.9020,"Understand and apply fundamental concepts in information theory such as probability, entropy, information content and their inter-relationships.",Demonstrate an awareness of the existence of technological choices; and make appropriate choices based on a consideration of design criteria.
0.9053,"Understand and apply fundamental concepts in information theory such as probability, entropy, information content and their inter-relationships.","The course comprises a series of lectures which cover the following topics: Philosophy of Science, Quantitative Research Methods, Qualitative Research Methods, Basic Machine Learning Methods, Theoretical Research Methods, How to find a Research Topic, Literature Analysis, Reading and Reviewing Papers, Research Ethics and Commercialising Research."
0.9067,"Understand and apply fundamental concepts in information theory such as probability, entropy, information content and their inter-relationships.",Understanding of the process of identifying and formulating research problems.
0.9167,"Understand and apply fundamental concepts in information theory such as probability, entropy, information content and their inter-relationships.","This includes different tasks such as topic modelling, statistical analysis, applying different machine learning techniques to solve a problem in a team, proving theorems, complexity analysis, designing a research project, reviewing papers and presenting papers."
0.8263,Understand the principles of data compression.,"The lectures will be complemented by a series of workshops, labs and assignments that require students to do some small research focused tasks that help them get a hands-on experience of research, both individually and in teams of students."
0.8312,Understand the principles of data compression.,Demonstrate an improved ability to use an active approach to learning and to undertake reflective professional practice.
0.8330,Understand the principles of data compression.,Demonstrate an ability to undertake and manage a research project of significant size and scope.
0.8335,Understand the principles of data compression.,"Workshops cover topics such as research integrity, time management and project management, teamwork, reading strategies, report writing, and presenting research. At the end of the course, students will be confident to start working on their own research projects."
0.8432,Understand the principles of data compression.,"The course comprises a series of lectures which cover the following topics: Philosophy of Science, Quantitative Research Methods, Qualitative Research Methods, Basic Machine Learning Methods, Theoretical Research Methods, How to find a Research Topic, Literature Analysis, Reading and Reviewing Papers, Research Ethics and Commercialising Research."
0.8459,Understand the principles of data compression.,"Design and conduct experiments, devise appropriate measurements, analyze and interpret data and form reliable conclusions."
0.8553,Understand the principles of data compression.,"Demonstrate an ability to communicate in relation to an computing project in oral, written and graphical forms, with an an appreciation of the need to pitch any communication item appropriately for the audience."
0.8622,Understand the principles of data compression.,Demonstrate awareness of the importance of documenting all aspects of the development of an computing project of significant magnitude.
0.8645,Understand the principles of data compression.,Demonstrate an awareness of the existence of technological choices; and make appropriate choices based on a consideration of design criteria.
0.8655,Understand the principles of data compression.,"This includes different tasks such as topic modelling, statistical analysis, applying different machine learning techniques to solve a problem in a team, proving theorems, complexity analysis, designing a research project, reviewing papers and presenting papers."
0.8697,Understand the principles of data compression.,Ability to carry out literature searches and some ability to critically evaluate literature.
0.8808,Understand the principles of data compression.,The course introduces students to some fundamentals of research methodology.
0.8895,Understand the principles of data compression.,This includes demonstrated skills in the writing of abstracts and research papers.
0.8951,Understand the principles of data compression.,Understanding of the process of identifying and formulating research problems.
0.7918,Compute entropy and mutual information of random variables.,"The lectures will be complemented by a series of workshops, labs and assignments that require students to do some small research focused tasks that help them get a hands-on experience of research, both individually and in teams of students."
0.7925,Compute entropy and mutual information of random variables.,Demonstrate an improved ability to use an active approach to learning and to undertake reflective professional practice.
0.8022,Compute entropy and mutual information of random variables.,"Workshops cover topics such as research integrity, time management and project management, teamwork, reading strategies, report writing, and presenting research. At the end of the course, students will be confident to start working on their own research projects."
0.8036,Compute entropy and mutual information of random variables.,Demonstrate an ability to undertake and manage a research project of significant size and scope.
0.8139,Compute entropy and mutual information of random variables.,Demonstrate awareness of the importance of documenting all aspects of the development of an computing project of significant magnitude.
